%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1421850805148141861,160777,1421850805148141861,fcu,0.1640625,-0.11328125,0.0078125,-0.00157154237047,0.0145960574559,-0.172912541044,-0.984827770989
1421850805153141975,160778,1421850805153141975,fcu,0.1640625,-0.11328125,0.0078125,-0.000609795903855,0.0147649103725,-0.172898204633,-0.984828836096
1421850805158143997,160779,1421850805158143997,fcu,0.1640625,-0.11328125,0.0078125,-0.00174042901529,0.0155577913813,-0.172909045478,-0.984813377258
1421850805163143873,160780,1421850805163143873,fcu,0.1640625,-0.11328125,0.0078125,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805168145895,160781,1421850805168145895,fcu,0.1640625,-0.11328125,0.0078125,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805173146009,160782,1421850805173146009,fcu,0.166015625,-0.11328125,0.0078125,-0.000609795903855,0.0147649103725,-0.172898204633,-0.984828836096
1421850805178145885,160783,1421850805178145885,fcu,0.166015625,-0.11328125,0.0078125,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805183147907,160784,1421850805183147907,fcu,0.166015625,-0.11328125,0.0078125,-0.000609795903855,0.0147649103725,-0.172898204633,-0.984828836096
1421850805188148022,160785,1421850805188148022,fcu,0.166015625,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805193150043,160786,1421850805193150043,fcu,0.166015625,-0.11328125,0.009765625,-0.000609795903855,0.0147649103725,-0.172898204633,-0.984828836096
1421850805198149920,160787,1421850805198149920,fcu,0.16796875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805203150034,160788,1421850805203150034,fcu,0.16796875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805218153954,160791,1421850805218153954,fcu,0.16796875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805223153830,160792,1421850805223153830,fcu,0.16796875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805228155851,160793,1421850805228155851,fcu,0.16796875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805233155966,160794,1421850805233155966,fcu,0.169921875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805238155842,160795,1421850805238155842,fcu,0.169921875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805243157864,160796,1421850805243157864,fcu,0.169921875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805253160000,160798,1421850805253160000,fcu,0.169921875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805258159876,160799,1421850805258159876,fcu,0.169921875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805263159990,160800,1421850805263159990,fcu,0.171875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805268162012,160801,1421850805268162012,fcu,0.171875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805283164024,160804,1421850805283164024,fcu,0.171875,-0.11328125,0.009765625,-0.000778696524527,0.0157266404257,-0.172893769876,-0.9848146073
1421850805288166046,160805,1421850805288166046,fcu,0.171875,-0.11328125,0.009765625,0.000183036708862,0.0158954744719,-0.172878329389,-0.984814898149
1421850805293165922,160806,1421850805293165922,fcu,0.171875,-0.11328125,0.009765625,0.000183036708862,0.0158954744719,-0.172878329389,-0.984814898149
1421850805303167820,160808,1421850805303167820,fcu,0.173828125,-0.11328125,0.009765625,1.41220988643e-05,0.0168571845766,-0.172872790575,-0.984799895109
1421850805308167934,160809,1421850805308167934,fcu,0.173828125,-0.11328125,0.009765625,0.000183036708862,0.0158954744719,-0.172878329389,-0.984814898149
1421850805313169956,160810,1421850805313169956,fcu,0.173828125,-0.11328125,0.009765625,1.41220988643e-05,0.0168571845766,-0.172872790575,-0.984799895109
1421850805323169947,160812,1421850805323169947,fcu,0.17578125,-0.11328125,0.01171875,3.05841838269e-05,0.0168571627474,-0.171910989648,-0.984968246578
1421850805328171968,160813,1421850805328171968,fcu,0.177734375,-0.11328125,0.01171875,3.05841838269e-05,0.0168571627474,-0.171910989648,-0.984968246578
1421850805333171844,160814,1421850805333171844,fcu,0.177734375,-0.11328125,0.01171875,3.05841838269e-05,0.0168571627474,-0.171910989648,-0.984968246578
1421850805338173866,160815,1421850805338173866,fcu,0.1796875,-0.11328125,0.01171875,3.05841838269e-05,0.0168571627474,-0.171910989648,-0.984968246578
