%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channel0,field.channel1,field.channel2,field.channel3,field.channel4,field.channel5,field.channel6,field.channel7
1421850646730491877,14173,1421850646730491877,0,2080,1984,2320,2032,4080,4080,0,0
1421850646780498028,14174,1421850646780498028,0,2080,1984,2320,2032,4080,4080,0,0
1421850646830503941,14175,1421850646830503941,0,2080,1984,2320,2032,4080,4080,0,0
1421850646880509853,14176,1421850646880509853,0,2080,1984,2320,2032,4080,4080,0,0
1421850646930516005,14177,1421850646930516005,0,2080,1984,2320,2032,4080,4080,0,0
1421850646980521917,14178,1421850646980521917,0,2080,1984,2320,2032,4080,4080,0,0
1421850647030527830,14179,1421850647030527830,0,2080,1984,2320,2032,4080,4080,0,0
1421850647080531836,14180,1421850647080531836,0,2080,1984,2320,2032,4080,4080,0,0
1421850647130537987,14181,1421850647130537987,0,2080,1984,2352,2032,4080,4080,0,0
1421850647180543900,14182,1421850647180543900,0,2080,1984,2352,2032,4080,4080,0,0
1421850647230550051,14183,1421850647230550051,0,2080,1984,2368,2032,4080,4080,0,0
1421850647280555964,14184,1421850647280555964,0,2080,1984,2400,2032,4080,4080,0,0
1421850647330561876,14185,1421850647330561876,0,2080,1984,2400,2032,4080,4080,0,0
1421850647380568027,14186,1421850647380568027,0,2080,1984,2400,2032,4080,4080,0,0
1421850647430573940,14187,1421850647430573940,0,2080,1984,2400,2032,4080,4080,0,0
1421850647480579853,14188,1421850647480579853,0,2080,1984,2400,2032,4080,4080,0,0
1421850647530586004,14189,1421850647530586004,0,2080,1984,2400,2032,4080,4080,0,0
1421850647580591917,14190,1421850647580591917,0,2080,1984,2400,2032,4080,4080,0,0
1421850647630597830,14191,1421850647630597830,0,2080,1984,2400,2032,4080,4080,0,0
1421850647680603981,14192,1421850647680603981,0,2080,1984,2400,2032,4080,4080,0,0
1421850647730609894,14193,1421850647730609894,0,2080,1984,2400,2032,4080,4080,0,0
1421850647780611992,14194,1421850647780611992,0,2080,1984,2400,2032,4080,4080,0,0
1421850647830613852,14195,1421850647830613852,0,2080,1984,2400,2032,4080,4080,0,0
1421850647880615950,14196,1421850647880615950,0,2080,1984,2400,2032,4080,4080,0,0
1421850647930618048,14197,1421850647930618048,0,2080,1984,2400,2032,4080,4080,0,0
1421850647980619907,14198,1421850647980619907,0,2080,1984,2400,2032,4080,4080,0,0
1421850648030619860,14199,1421850648030619860,0,2080,1984,2400,2032,4080,4080,0,0
1421850648080621958,14200,1421850648080621958,0,2080,1984,2400,2032,4080,4080,0,0
1421850648130623817,14201,1421850648130623817,0,2080,1984,2400,2032,4080,4080,0,0
1421850648180625916,14202,1421850648180625916,0,2080,1984,2400,2032,4080,4080,0,0
1421850648230628014,14203,1421850648230628014,0,2080,1984,2400,2032,4080,4080,0,0
1421850648280629873,14204,1421850648280629873,0,2080,1984,2400,2032,4080,4080,0,0
1421850648330631971,14205,1421850648330631971,0,2080,1984,2400,2032,4080,4080,0,0
1421850648380631924,14206,1421850648380631924,0,2080,1984,2400,2032,4080,4080,0,0
1421850648430634022,14207,1421850648430634022,0,2080,1984,2400,2032,4080,4080,0,0
1421850648480635881,14208,1421850648480635881,0,2080,1984,2400,2032,4080,4080,0,0
1421850648530637980,14209,1421850648530637980,0,2080,1984,2400,2032,4080,4080,0,0
1421850648580639839,14210,1421850648580639839,0,2080,1984,2400,2032,4080,4080,0,0
1421850648630641937,14211,1421850648630641937,0,2080,1984,2400,2032,4080,4080,0,0
1421850648680644035,14212,1421850648680644035,0,2080,1984,2400,2032,4080,4080,0,0
1421850648730643988,14213,1421850648730643988,0,2080,1984,2400,2032,4080,4080,0,0
1421850648780645847,14214,1421850648780645847,0,2080,1984,2400,2032,4080,4080,0,0
1421850648830647945,14215,1421850648830647945,0,2080,1984,2400,2032,4080,4080,0,0
1421850648880650043,14216,1421850648880650043,0,2080,1984,2400,2032,4080,4080,0,0
1421850648930651903,14217,1421850648930651903,0,2080,1984,2400,2032,4080,4080,0,0
1421850648980654001,14218,1421850648980654001,0,2080,1984,2336,2032,4080,4080,0,0
1421850649030655861,14219,1421850649030655861,0,2080,1984,2320,2032,4080,4080,0,0
1421850649080657959,14220,1421850649080657959,0,2080,1984,2320,2032,4080,4080,0,0
1421850649130657911,14221,1421850649130657911,0,2080,1984,2320,2032,4080,4080,0,0
1421850649180660009,14222,1421850649180660009,0,2080,1984,2320,2032,4080,4080,0,0
1421850649230661869,14223,1421850649230661869,0,2080,1984,2320,2032,4080,4080,0,0
1421850649280663967,14224,1421850649280663967,0,2080,1984,2320,2032,4080,4080,0,0
1421850649330665827,14225,1421850649330665827,0,2080,1984,2320,2032,4080,4080,0,0
1421850649380667925,14226,1421850649380667925,0,2080,1984,2320,2032,4080,4080,0,0
1421850649430670023,14227,1421850649430670023,0,2080,1984,2320,2032,4080,4080,0,0
1421850649480669975,14228,1421850649480669975,0,2080,1984,2320,2032,4080,4080,0,0
1421850649530671835,14229,1421850649530671835,0,2080,1984,2320,2032,4080,4080,0,0
1421850649580673933,14230,1421850649580673933,0,2080,1984,2336,2032,4080,4080,0,0
1421850649630676031,14231,1421850649630676031,0,2080,1984,2336,2032,4080,4080,0,0
1421850649680677891,14232,1421850649680677891,0,2080,1984,2352,2032,4080,4080,0,0
1421850649730679989,14233,1421850649730679989,0,2080,1984,2352,2032,4080,4080,0,0
1421850649780679941,14234,1421850649780679941,0,2080,1984,2352,2032,4080,4080,0,0
1421850649830677986,14235,1421850649830677986,0,2080,1984,2352,2032,4080,4080,0,0
1421850649880676031,14236,1421850649880676031,0,2080,1984,2384,2032,4080,4080,0,0
1421850649930673838,14237,1421850649930673838,0,2080,1984,2384,2032,4080,4080,0,0
1421850649980671883,14238,1421850649980671883,0,2080,1984,2384,2032,4080,4080,0,0
1421850650030669928,14239,1421850650030669928,0,2080,1984,2384,2032,4080,4080,0,0
1421850650080667973,14240,1421850650080667973,0,2080,1984,2384,2032,4080,4080,0,0
1421850650130666018,14241,1421850650130666018,0,2080,1984,2384,2032,4080,4080,0,0
1421850650180663824,14242,1421850650180663824,0,2080,1984,2384,2032,4080,4080,0,0
1421850650230661869,14243,1421850650230661869,0,2080,1984,2384,2032,4080,4080,0,0
1421850650280661821,14244,1421850650280661821,0,2080,1984,2384,2032,4080,4080,0,0
1421850650330659866,14245,1421850650330659866,0,2080,1984,2384,2032,4080,4080,0,0
1421850650380657911,14246,1421850650380657911,0,2080,1984,2384,2032,4080,4080,0,0
1421850650430655956,14247,1421850650430655956,0,2080,1984,2384,2032,4080,4080,0,0
1421850650480654001,14248,1421850650480654001,0,2080,1984,2384,2032,4080,4080,0,0
1421850650530652046,14249,1421850650530652046,0,2080,1984,2384,2032,4080,4080,0,0
1421850650580649853,14250,1421850650580649853,0,2080,1984,2384,2032,4080,4080,0,0
1421850650630647898,14251,1421850650630647898,0,2080,1984,2384,2032,4080,4080,0,0
1421850650680645943,14252,1421850650680645943,0,2080,1984,2384,2032,4080,4080,0,0
1421850650730643988,14253,1421850650730643988,0,2080,1984,2384,2032,4080,4080,0,0
1421850650780642033,14254,1421850650780642033,0,2080,1984,2384,2032,4080,4080,0,0
1421850650830641985,14255,1421850650830641985,0,2080,1984,2384,2032,4080,4080,0,0
1421850650880640030,14256,1421850650880640030,0,2080,1984,2384,2032,4080,4080,0,0
1421850650930637836,14257,1421850650930637836,0,2080,1984,2368,2032,4080,4080,0,0
1421850650980635881,14258,1421850650980635881,0,2080,1984,2352,2032,4080,4080,0,0
1421850651030633926,14259,1421850651030633926,0,2080,1984,2352,2032,4080,4080,0,0
1421850651080631971,14260,1421850651080631971,0,2080,1984,2352,2032,4080,4080,0,0
1421850651130630016,14261,1421850651130630016,0,2080,1984,2352,2032,4080,4080,0,0
1421850651180627823,14262,1421850651180627823,0,2080,1984,2352,2032,4080,4080,0,0
1421850651230625868,14263,1421850651230625868,0,2080,1984,2352,2032,4080,4080,0,0
1421850651280623913,14264,1421850651280623913,0,2080,1984,2352,2032,4080,4080,0,0
1421850651330621958,14265,1421850651330621958,0,2080,1984,2352,2032,4080,4080,0,0
1421850651380621910,14266,1421850651380621910,0,2080,1984,2352,2032,4080,4080,0,0
1421850651430619955,14267,1421850651430619955,0,2080,1984,2352,2032,4080,4080,0,0
1421850651480618000,14268,1421850651480618000,0,2080,1984,2352,2032,4080,4080,0,0
1421850651530616045,14269,1421850651530616045,0,2080,1984,2352,2032,4080,4080,0,0
1421850651580613852,14270,1421850651580613852,0,2080,1984,2352,2032,4080,4080,0,0
1421850651630611897,14271,1421850651630611897,0,2080,1984,2352,2032,4080,4080,0,0
1421850651680609941,14272,1421850651680609941,0,2080,1984,2352,2032,4080,4080,0,0
1421850651730607986,14273,1421850651730607986,0,2080,1984,2352,2032,4080,4080,0,0
1421850651780603886,14274,1421850651780603886,0,2080,1984,2352,2032,4080,4080,0,0
1421850651830600023,14275,1421850651830600023,0,2080,1984,2352,2032,4080,4080,0,0
1421850651880595922,14276,1421850651880595922,0,2080,1984,2352,2032,4080,4080,0,0
1421850651930591822,14277,1421850651930591822,0,2080,1984,2352,2032,4080,4080,0,0
1421850651980587959,14278,1421850651980587959,0,2080,1984,2352,2032,4080,4080,0,0
1421850652030583858,14279,1421850652030583858,0,2080,1984,2352,2032,4080,4080,0,0
1421850652080579996,14280,1421850652080579996,0,2080,1984,2320,2032,4080,4080,0,0
1421850652130575895,14281,1421850652130575895,0,2080,1984,2288,2032,4080,4080,0,0
1421850652180569887,14282,1421850652180569887,0,2080,1984,2256,2032,4080,4080,0,0
1421850652230566025,14283,1421850652230566025,0,2080,1984,2256,2032,4080,4080,0,0
1421850652280561924,14284,1421850652280561924,0,2080,1984,2256,2032,4080,4080,0,0
1421850652330557823,14285,1421850652330557823,0,2080,1984,2256,2032,4080,4080,0,0
1421850652380553961,14286,1421850652380553961,0,2080,1984,2256,2032,4080,4080,0,0
1421850652430549860,14287,1421850652430549860,0,2080,1984,2256,2032,4080,4080,0,0
1421850652480545998,14288,1421850652480545998,0,2080,1984,2256,2032,4080,4080,0,0
1421850652530541897,14289,1421850652530541897,0,2080,1984,2256,2032,4080,4080,0,0
1421850652580538034,14290,1421850652580538034,0,2080,1984,2288,2032,4080,4080,0,0
1421850652630533934,14291,1421850652630533934,0,2080,1984,2336,2032,4080,4080,0,0
1421850652680529833,14292,1421850652680529833,0,2080,1984,2352,2032,4080,4080,0,0
1421850652730525970,14293,1421850652730525970,0,2080,1984,2352,2032,4080,4080,0,0
1421850652780519962,14294,1421850652780519962,0,2080,1984,2352,2032,4080,4080,0,0
1421850652830515862,14295,1421850652830515862,0,2080,1984,2352,2032,4080,4080,0,0
1421850652880511999,14296,1421850652880511999,0,2080,1984,2352,2032,4080,4080,0,0
1421850652930507898,14297,1421850652930507898,0,2080,1984,2352,2032,4080,4080,0,0
1421850652980504036,14298,1421850652980504036,0,2080,1984,2352,2032,4080,4080,0,0
1421850653030499935,14299,1421850653030499935,0,2080,1984,2352,2032,4080,4080,0,0
1421850653080495834,14300,1421850653080495834,0,2080,1984,2352,2032,4080,4080,0,0
1421850653130491972,14301,1421850653130491972,0,2080,1984,2352,2032,4080,4080,0,0
1421850653180487871,14302,1421850653180487871,0,2080,1984,2352,2032,4080,4080,0,0
1421850653230484009,14303,1421850653230484009,0,2080,1984,2352,2032,4080,4080,0,0
1421850653280479908,14304,1421850653280479908,0,2080,1984,2352,2032,4080,4080,0,0
1421850653330476046,14305,1421850653330476046,0,2080,1984,2352,2032,4080,4080,0,0
1421850653380470037,14306,1421850653380470037,0,2080,1984,2352,2032,4080,4080,0,0
1421850653430465937,14307,1421850653430465937,0,2080,1984,2352,2032,4080,4080,0,0
1421850653480461836,14308,1421850653480461836,0,2080,1984,2352,2032,4080,4080,0,0
1421850653530457973,14309,1421850653530457973,0,2080,1984,2352,2032,4080,4080,0,0
1421850653580453873,14310,1421850653580453873,0,2080,1984,2352,2032,4080,4080,0,0
1421850653630450010,14311,1421850653630450010,0,2080,1984,2336,2032,4080,4080,0,0
1421850653680445910,14312,1421850653680445910,0,2080,1984,2336,2032,4080,4080,0,0
1421850653730442047,14313,1421850653730442047,0,2080,1984,2336,2032,4080,4080,0,0
1421850653780439854,14314,1421850653780439854,0,2080,1984,2336,2032,4080,4080,0,0
