%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1421851136286553860,32977,1421851136286553860,fcu,0.07421875,-0.130859375,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136291555882,32978,1421851136291555882,fcu,0.07421875,-0.130859375,0.005859375,0.00906617936438,0.0217850435926,-0.0319934308023,-0.999209505886
1421851136296557903,32979,1421851136296557903,fcu,0.07421875,-0.130859375,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136301559925,32980,1421851136301559925,fcu,0.07421875,-0.130859375,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136306561947,32981,1421851136306561947,fcu,0.07421875,-0.130859375,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136311561823,32982,1421851136311561823,fcu,0.07421875,-0.130859375,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136316563845,32983,1421851136316563845,fcu,0.07421875,-0.130859375,0.005859375,0.00906617936438,0.0217850435926,-0.0319934308023,-0.999209505886
1421851136321565866,32984,1421851136321565866,fcu,0.07421875,-0.130859375,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136326567888,32985,1421851136326567888,fcu,0.07421875,-0.130859375,0.005859375,0.00906617936438,0.0217850435926,-0.0319934308023,-0.999209505886
1421851136331569910,32986,1421851136331569910,fcu,0.07421875,-0.130859375,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136336571932,32987,1421851136336571932,fcu,0.07421875,-0.130859375,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136341572046,32988,1421851136341572046,fcu,0.07421875,-0.130859375,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136346573830,32989,1421851136346573830,fcu,0.07421875,-0.1328125,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136351575851,32990,1421851136351575851,fcu,0.07421875,-0.1328125,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136356577873,32991,1421851136356577873,fcu,0.07421875,-0.1328125,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136361579895,32992,1421851136361579895,fcu,0.07421875,-0.1328125,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136366581917,32993,1421851136366581917,fcu,0.07421875,-0.1328125,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136371582031,32994,1421851136371582031,fcu,0.07421875,-0.1328125,0.005859375,0.00805874788558,0.0227295659319,-0.0320054224528,-0.999196715541
1421851136376584053,32995,1421851136376584053,fcu,0.07421875,-0.1328125,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136411595821,33002,1421851136411595821,fcu,0.07421875,-0.1328125,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136416597843,33003,1421851136416597843,fcu,0.07421875,-0.1328125,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136421599865,33004,1421851136421599865,fcu,0.07421875,-0.1328125,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136426601887,33005,1421851136426601887,fcu,0.07421875,-0.1328125,0.005859375,0.00903452193029,0.022760810384,-0.0319832103532,-0.999188369218
1421851136431602001,33006,1421851136431602001,fcu,0.07421875,-0.1328125,0.005859375,0.00905674497266,0.0227519767569,-0.0310074253657,-0.999219126366
1421851136436604023,33007,1421851136436604023,fcu,0.07421875,-0.1328125,0.005859375,0.00905674497266,0.0227519767569,-0.0310074253657,-0.999219126366
1421851136441606045,33008,1421851136441606045,fcu,0.07421875,-0.1328125,0.005859375,0.00905674497266,0.0227519767569,-0.0310074253657,-0.999219126366
1421851136446607828,33009,1421851136446607828,fcu,0.07421875,-0.1328125,0.005859375,0.00902603181358,0.0237277523005,-0.0309971959918,-0.999197026798
1421851136451609850,33010,1421851136451609850,fcu,0.07421875,-0.1328125,0.005859375,0.00905674497266,0.0227519767569,-0.0310074253657,-0.999219126366
1421851136456611872,33011,1421851136456611872,fcu,0.07421875,-0.1328125,0.005859375,0.00905674497266,0.0227519767569,-0.0310074253657,-0.999219126366
1421851136466614008,33013,1421851136466614008,fcu,0.076171875,-0.134765625,0.005859375,0.00905674497266,0.0227519767569,-0.0310074253657,-0.999219126366
1421851136471616030,33014,1421851136471616030,fcu,0.076171875,-0.134765625,0.005859375,0.00902603181358,0.0237277523005,-0.0309971959918,-0.999197026798
1421851136481619835,33016,1421851136481619835,fcu,0.076171875,-0.134765625,0.005859375,0.00902603181358,0.0237277523005,-0.0309971959918,-0.999197026798
1421851136486621857,33017,1421851136486621857,fcu,0.076171875,-0.134765625,0.005859375,0.00907895937783,0.0227431214318,-0.0300316108072,-0.999248930586
1421851136491621971,33018,1421851136491621971,fcu,0.076171875,-0.134765625,0.005859375,0.00904919913906,0.0237189265034,-0.0300214030198,-0.999226821038
1421851136496623993,33019,1421851136496623993,fcu,0.076171875,-0.134765625,0.005859375,0.00904919913906,0.0237189265034,-0.0300214030198,-0.999226821038
1421851136501626015,33020,1421851136501626015,fcu,0.076171875,-0.134765625,0.005859375,0.0090194302703,0.0246947089549,-0.0300111666017,-0.999203758553
1421851136506628036,33021,1421851136506628036,fcu,0.076171875,-0.134765625,0.005859375,0.00904919913906,0.0237189265034,-0.0300214030198,-0.999226821038
1421851136511629820,33022,1421851136511629820,fcu,0.076171875,-0.134765625,0.005859375,0.0090194302703,0.0246947089549,-0.0300111666017,-0.999203758553
1421851136516631842,33023,1421851136516631842,fcu,0.076171875,-0.134765625,0.005859375,0.0090194302703,0.0246947089549,-0.0300111666017,-0.999203758553
1421851136521631956,33024,1421851136521631956,fcu,0.076171875,-0.134765625,0.005859375,0.0090194302703,0.0246947089549,-0.0300111666017,-0.999203758553
1421851136526633978,33025,1421851136526633978,fcu,0.076171875,-0.13671875,0.005859375,0.0090194302703,0.0246947089549,-0.0300111666017,-0.999203758553
1421851136531636000,33026,1421851136531636000,fcu,0.078125,-0.13671875,0.005859375,0.0090194302703,0.0246947089549,-0.0300111666017,-0.999203758553
1421851136536638021,33027,1421851136536638021,fcu,0.078125,-0.13671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136541640043,33028,1421851136541640043,fcu,0.078125,-0.13671875,0.005859375,0.0090194302703,0.0246947089549,-0.0300111666017,-0.999203758553
1421851136546641827,33029,1421851136546641827,fcu,0.078125,-0.13671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136551641941,33030,1421851136551641941,fcu,0.078125,-0.13671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136566648006,33033,1421851136566648006,fcu,0.078125,-0.13671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136571650028,33034,1421851136571650028,fcu,0.078125,-0.13671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136576652050,33035,1421851136576652050,fcu,0.078125,-0.13671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136581651926,33036,1421851136581651926,fcu,0.078125,-0.13671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136586653948,33037,1421851136586653948,fcu,0.078125,-0.13671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136591655970,33038,1421851136591655970,fcu,0.078125,-0.13671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136596657991,33039,1421851136596657991,fcu,0.078125,-0.13671875,0.005859375,0.00895986675637,0.0266462022752,-0.0299906079127,-0.999154774862
1421851136601660013,33040,1421851136601660013,fcu,0.078125,-0.13671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136606662035,33041,1421851136606662035,fcu,0.078125,-0.13671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136616663933,33043,1421851136616663933,fcu,0.078125,-0.13671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136621665955,33044,1421851136621665955,fcu,0.078125,-0.13671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136626667976,33045,1421851136626667976,fcu,0.078125,-0.13671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136631669998,33046,1421851136631669998,fcu,0.078125,-0.13671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136636672020,33047,1421851136636672020,fcu,0.078125,-0.13671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136641671896,33048,1421851136641671896,fcu,0.078125,-0.13671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136646673918,33049,1421851136646673918,fcu,0.078125,-0.13671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136651675940,33050,1421851136651675940,fcu,0.078125,-0.13671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136656677961,33051,1421851136656677961,fcu,0.078125,-0.13671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136661679983,33052,1421851136661679983,fcu,0.078125,-0.138671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136666682005,33053,1421851136666682005,fcu,0.078125,-0.138671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136671681881,33054,1421851136671681881,fcu,0.078125,-0.138671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136676683903,33055,1421851136676683903,fcu,0.078125,-0.138671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136681685925,33056,1421851136681685925,fcu,0.078125,-0.138671875,0.005859375,0.00901471732561,0.0256616766586,-0.0290251259444,-0.999208564458
1421851136686687946,33057,1421851136686687946,fcu,0.078125,-0.138671875,0.005859375,0.00898588416175,0.0266374397008,-0.0290148566824,-0.999183586126
1421851136691689968,33058,1421851136691689968,fcu,0.078125,-0.138671875,0.005859375,0.00901471732561,0.0256616766586,-0.0290251259444,-0.999208564458
1421851136696691990,33059,1421851136696691990,fcu,0.078125,-0.138671875,0.005859375,0.00901471732561,0.0256616766586,-0.0290251259444,-0.999208564458
1421851136701691866,33060,1421851136701691866,fcu,0.078125,-0.138671875,0.005859375,0.00901471732561,0.0256616766586,-0.0290251259444,-0.999208564458
1421851136706693888,33061,1421851136706693888,fcu,0.078125,-0.138671875,0.005859375,0.00901471732561,0.0256616766586,-0.0290251259444,-0.999208564458
1421851136711695910,33062,1421851136711695910,fcu,0.078125,-0.138671875,0.005859375,0.00901471732561,0.0256616766586,-0.0290251259444,-0.999208564458
1421851136716697931,33063,1421851136716697931,fcu,0.078125,-0.138671875,0.005859375,0.00901471732561,0.0256616766586,-0.0290251259444,-0.999208564458
1421851136721699953,33064,1421851136721699953,fcu,0.078125,-0.138671875,0.005859375,0.00901471732561,0.0256616766586,-0.0290251259444,-0.999208564458
1421851136731701851,33066,1421851136731701851,fcu,0.078125,-0.138671875,0.005859375,0.00999050248569,0.0256900092672,-0.029000051877,-0.999199284565
1421851136736703873,33067,1421851136736703873,fcu,0.078125,-0.138671875,0.005859375,0.00999050248569,0.0256900092672,-0.029000051877,-0.999199284565
1421851136741705894,33068,1421851136741705894,fcu,0.078125,-0.138671875,0.005859375,0.00999050248569,0.0256900092672,-0.029000051877,-0.999199284565
1421851136746707916,33069,1421851136746707916,fcu,0.078125,-0.138671875,0.005859375,0.00999050248569,0.0256900092672,-0.029000051877,-0.999199284565
1421851136756711960,33071,1421851136756711960,fcu,0.078125,-0.138671875,0.005859375,0.00999050248569,0.0256900092672,-0.029000051877,-0.999199284565
1421851136761711836,33072,1421851136761711836,fcu,0.078125,-0.138671875,0.005859375,0.00999050248569,0.0256900092672,-0.029000051877,-0.999199284565
1421851136766713858,33073,1421851136766713858,fcu,0.078125,-0.138671875,0.005859375,0.00999050248569,0.0256900092672,-0.029000051877,-0.999199284565
1421851136771715879,33074,1421851136771715879,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136776717901,33075,1421851136776717901,fcu,0.078125,-0.138671875,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136786721945,33077,1421851136786721945,fcu,0.078125,-0.138671875,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136791721821,33078,1421851136791721821,fcu,0.078125,-0.138671875,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136796723843,33079,1421851136796723843,fcu,0.078125,-0.138671875,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136801725864,33080,1421851136801725864,fcu,0.078125,-0.138671875,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136806727886,33081,1421851136806727886,fcu,0.078125,-0.138671875,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136811729908,33082,1421851136811729908,fcu,0.078125,-0.140625,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136821732044,33084,1421851136821732044,fcu,0.078125,-0.140625,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136826733828,33085,1421851136826733828,fcu,0.078125,-0.140625,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136831735849,33086,1421851136831735849,fcu,0.078125,-0.140625,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136836737871,33087,1421851136836737871,fcu,0.078125,-0.140625,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136841739893,33088,1421851136841739893,fcu,0.078125,-0.140625,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136846741915,33089,1421851136846741915,fcu,0.078125,-0.140625,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136851742029,33090,1421851136851742029,fcu,0.078125,-0.140625,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136856744051,33091,1421851136856744051,fcu,0.078125,-0.138671875,0.005859375,0.00996540982616,0.0256997533658,-0.0299758184449,-0.999170487751
1421851136861745834,33092,1421851136861745834,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136866747856,33093,1421851136866747856,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136871749878,33094,1421851136871749878,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136876751900,33095,1421851136876751900,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136881752014,33096,1421851136881752014,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136886754036,33097,1421851136886754036,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136891755819,33098,1421851136891755819,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136896757841,33099,1421851136896757841,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136901759863,33100,1421851136901759863,fcu,0.078125,-0.140625,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136906761885,33101,1421851136906761885,fcu,0.078125,-0.140625,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136911761999,33102,1421851136911761999,fcu,0.078125,-0.140625,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136916764021,33103,1421851136916764021,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136921766043,33104,1421851136921766043,fcu,0.078125,-0.138671875,0.005859375,0.00898965279993,0.0256704678557,-0.0300009015628,-0.999179743153
1421851136926767826,33105,1421851136926767826,fcu,0.078125,-0.138671875,0.005859375,0.0090194302703,0.0246947089549,-0.0300111666017,-0.999203758553
1421851136936771870,33107,1421851136936771870,fcu,0.078125,-0.138671875,0.005859375,0.0090194302703,0.0246947089549,-0.0300111666017,-0.999203758553
1421851136941771984,33108,1421851136941771984,fcu,0.078125,-0.138671875,0.005859375,0.0090194302703,0.0246947089549,-0.0300111666017,-0.999203758553
1421851136946774006,33109,1421851136946774006,fcu,0.078125,-0.138671875,0.005859375,0.00804364120413,0.0246653894043,-0.0300352682142,-0.999212090132
1421851136951776028,33110,1421851136951776028,fcu,0.078125,-0.138671875,0.005859375,0.00899531004662,0.0247035052155,-0.0309869370566,-0.99917397432
1421851136956778049,33111,1421851136956778049,fcu,0.078125,-0.138671875,0.005859375,0.00899531004662,0.0247035052155,-0.0309869370566,-0.99917397432
1421851136961779833,33112,1421851136961779833,fcu,0.078125,-0.138671875,0.005859375,0.00899531004662,0.0247035052155,-0.0309869370566,-0.99917397432
1421851136966781855,33113,1421851136966781855,fcu,0.078125,-0.138671875,0.005859375,0.00899531004662,0.0247035052155,-0.0309869370566,-0.99917397432
1421851136971781969,33114,1421851136971781969,fcu,0.078125,-0.138671875,0.005859375,0.00902603181358,0.0237277523005,-0.0309971959918,-0.999197026798
1421851136976783991,33115,1421851136976783991,fcu,0.078125,-0.138671875,0.005859375,0.00801955007811,0.02467323276,-0.0310110467939,-0.999182282358
1421851136981786013,33116,1421851136981786013,fcu,0.078125,-0.138671875,0.005859375,0.00805024931825,0.0236974702918,-0.0310203528406,-0.999205364826
1421851136986788034,33117,1421851136986788034,fcu,0.078125,-0.138671875,0.005859375,0.00801955007811,0.02467323276,-0.0310110467939,-0.999182282358
1421851136991789818,33118,1421851136991789818,fcu,0.078125,-0.138671875,0.005859375,0.00802710342244,0.0237053205623,-0.0319961243829,-0.999174595059
1421851137001791954,33120,1421851137001791954,fcu,0.078125,-0.138671875,0.005859375,0.00802710342244,0.0237053205623,-0.0319961243829,-0.999174595059
1421851137006793976,33121,1421851137006793976,fcu,0.076171875,-0.138671875,0.005859375,0.00802710342244,0.0237053205623,-0.0319961243829,-0.999174595059
1421851137011795998,33122,1421851137011795998,fcu,0.076171875,-0.138671875,0.005859375,0.00802710342244,0.0237053205623,-0.0319961243829,-0.999174595059
1421851137016798019,33123,1421851137016798019,fcu,0.076171875,-0.138671875,0.005859375,0.00802710342244,0.0237053205623,-0.0319961243829,-0.999174595059
1421851137021800041,33124,1421851137021800041,fcu,0.076171875,-0.138671875,0.005859375,0.00802710342244,0.0237053205623,-0.0319961243829,-0.999174595059
1421851137026801825,33125,1421851137026801825,fcu,0.076171875,-0.138671875,0.005859375,0.00705134330942,0.0236740630485,-0.0320192588494,-0.999181957583
1421851137031801939,33126,1421851137031801939,fcu,0.076171875,-0.138671875,0.005859375,0.00802710342244,0.0237053205623,-0.0319961243829,-0.999174595059
1421851137036803961,33127,1421851137036803961,fcu,0.076171875,-0.138671875,0.005859375,0.00705134330942,0.0236740630485,-0.0320192588494,-0.999181957583
1421851137041805983,33128,1421851137041805983,fcu,0.076171875,-0.138671875,0.005859375,0.00705134330942,0.0236740630485,-0.0320192588494,-0.999181957583
1421851137046808004,33129,1421851137046808004,fcu,0.076171875,-0.138671875,0.005859375,0.00705134330942,0.0236740630485,-0.0320192588494,-0.999181957583
1421851137051810026,33130,1421851137051810026,fcu,0.076171875,-0.138671875,0.005859375,0.0070744591456,0.0236671656835,-0.0310434801061,-0.999212749938
1421851137056812048,33131,1421851137056812048,fcu,0.076171875,-0.138671875,0.005859375,0.0070744591456,0.0236671656835,-0.0310434801061,-0.999212749938
1421851137061811924,33132,1421851137061811924,fcu,0.076171875,-0.138671875,0.005859375,0.0070744591456,0.0236671656835,-0.0310434801061,-0.999212749938
1421851137066813946,33133,1421851137066813946,fcu,0.076171875,-0.138671875,0.005859375,0.0070744591456,0.0236671656835,-0.0310434801061,-0.999212749938
1421851137070816040,33134,1421851137070816040,fcu,0.07421875,-0.138671875,0.005859375,0.0070744591456,0.0236671656835,-0.0310434801061,-0.999212749938
1421851137075817823,33135,1421851137075817823,fcu,0.07421875,-0.138671875,0.005859375,0.0070744591456,0.0236671656835,-0.0310434801061,-0.999212749938
1421851137080819845,33136,1421851137080819845,fcu,0.07421875,-0.138671875,0.005859375,0.0070744591456,0.0236671656835,-0.0310434801061,-0.999212749938
1421851137085821867,33137,1421851137085821867,fcu,0.07421875,-0.138671875,0.005859375,0.0070744591456,0.0236671656835,-0.0310434801061,-0.999212749938
1421851137090821981,33138,1421851137090821981,fcu,0.07421875,-0.13671875,0.005859375,0.0070744591456,0.0236671656835,-0.0310434801061,-0.999212749938
1421851137095824003,33139,1421851137095824003,fcu,0.07421875,-0.13671875,0.005859375,0.0071051290829,0.0226913720218,-0.0310518036501,-0.999234909452
1421851137100826025,33140,1421851137100826025,fcu,0.07421875,-0.13671875,0.005859375,0.00705134330942,0.0236740630485,-0.0320192588494,-0.999181957583
1421851137105828047,33141,1421851137105828047,fcu,0.07421875,-0.13671875,0.005859375,0.00708296615544,0.0226982998032,-0.0320276040296,-0.999204108957
1421851137110829830,33142,1421851137110829830,fcu,0.07421875,-0.13671875,0.005859375,0.00708296615544,0.0226982998032,-0.0320276040296,-0.999204108957
1421851137115831852,33143,1421851137115831852,fcu,0.07421875,-0.13671875,0.005859375,0.00708296615544,0.0226982998032,-0.0320276040296,-0.999204108957
1421851137120831966,33144,1421851137120831966,fcu,0.07421875,-0.13671875,0.005859375,0.00708296615544,0.0226982998032,-0.0320276040296,-0.999204108957
1421851137125833988,33145,1421851137125833988,fcu,0.07421875,-0.13671875,0.005859375,0.00708296615544,0.0226982998032,-0.0320276040296,-0.999204108957
1421851137130836010,33146,1421851137130836010,fcu,0.07421875,-0.13671875,0.005859375,0.00708296615544,0.0226982998032,-0.0320276040296,-0.999204108957
1421851137135838032,33147,1421851137135838032,fcu,0.07421875,-0.13671875,0.005859375,0.00708296615544,0.0226982998032,-0.0320276040296,-0.999204108957
1421851137145841837,33149,1421851137145841837,fcu,0.07421875,-0.13671875,0.005859375,0.00708296615544,0.0226982998032,-0.0320276040296,-0.999204108957
1421851137150841951,33150,1421851137150841951,fcu,0.07421875,-0.13671875,0.005859375,0.00608503900792,0.022672965259,-0.0330255311771,-0.999178774413
1421851137155843973,33151,1421851137155843973,fcu,0.07421875,-0.13671875,0.005859375,0.00706079647314,0.0227052059379,-0.0330033738652,-0.999172355547
1421851137160845995,33152,1421851137160845995,fcu,0.07421875,-0.13671875,0.005859375,0.00608503900792,0.022672965259,-0.0330255311771,-0.999178774413
1421851137170850039,33154,1421851137170850039,fcu,0.07421875,-0.13671875,0.005859375,0.0060524849231,0.0236487048628,-0.0330181172357,-0.999156599397
1421851137175851822,33155,1421851137175851822,fcu,0.07421875,-0.13671875,0.005859375,0.0060524849231,0.0236487048628,-0.0330181172357,-0.999156599397
1421851137180851936,33156,1421851137180851936,fcu,0.07421875,-0.13671875,0.005859375,0.0060524849231,0.0236487048628,-0.0330181172357,-0.999156599397
1421851137185853958,33157,1421851137185853958,fcu,0.07421875,-0.13671875,0.005859375,0.0060524849231,0.0236487048628,-0.0330181172357,-0.999156599397
1421851137190855980,33158,1421851137190855980,fcu,0.07421875,-0.13671875,0.005859375,0.0060524849231,0.0236487048628,-0.0330181172357,-0.999156599397
1421851137195858002,33159,1421851137195858002,fcu,0.072265625,-0.13671875,0.005859375,0.00507674332554,0.0236164493362,-0.0330411959261,-0.999162033591
