%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1421851254181491852,56554,1421851254181491852,fcu,-1.69921875,0.869140625,-0.0,-1.62941236129e-06,-0.0117590911505,-0.0828865059123,-0.99648961405
1421851254186491966,56555,1421851254186491966,fcu,-1.69921875,0.869140625,-0.0,-0.000893786044659,-0.0128131538006,-0.0828720940015,-0.996477415836
1421851254201491833,56558,1421851254201491833,fcu,-1.6953125,0.87109375,-0.0,-0.000893786044659,-0.0128131538006,-0.0828720940015,-0.996477415836
1421851254206491947,56559,1421851254206491947,fcu,-1.6953125,0.87109375,-0.0,-0.000893786044659,-0.0128131538006,-0.0828720940015,-0.996477415836
1421851254221493959,56562,1421851254221493959,fcu,-1.69140625,0.87109375,-0.0,-0.000893786044659,-0.0128131538006,-0.0828720940015,-0.996477415836
1421851254226493835,56563,1421851254226493835,fcu,-1.69140625,0.87109375,-0.0,-0.000893786044659,-0.0128131538006,-0.0828720940015,-0.996477415836
1421851254231493950,56564,1421851254231493950,fcu,-1.689453125,0.873046875,-0.0,-0.000893786044659,-0.0128131538006,-0.0828720940015,-0.996477415836
1421851254236493826,56565,1421851254236493826,fcu,-1.689453125,0.873046875,0.001953125,7.93367032605e-05,-0.0127322179244,-0.0828845673286,-0.996477813517
1421851254241493940,56566,1421851254241493940,fcu,-1.6875,0.873046875,0.001953125,-0.000893786044659,-0.0128131538006,-0.0828720940015,-0.996477415836
1421851254246494055,56567,1421851254246494055,fcu,-1.6875,0.873046875,0.001953125,-0.000893786044659,-0.0128131538006,-0.0828720940015,-0.996477415836
1421851254251493931,56568,1421851254251493931,fcu,-1.685546875,0.873046875,0.001953125,-0.000893786044659,-0.0128131538006,-0.0828720940015,-0.996477415836
1421851254256494045,56569,1421851254256494045,fcu,-1.685546875,0.873046875,0.001953125,-0.000812807591307,-0.0137862659977,-0.0828691260668,-0.996464744062
1421851254261493921,56570,1421851254261493921,fcu,-1.68359375,0.875,0.001953125,-0.000893786044659,-0.0128131538006,-0.0828720940015,-0.996477415836
1421851254266494036,56571,1421851254266494036,fcu,-1.68359375,0.875,0.001953125,-0.000812807591307,-0.0137862659977,-0.0828691260668,-0.996464744062
1421851254271495819,56572,1421851254271495819,fcu,-1.681640625,0.875,0.001953125,-0.000812807591307,-0.0137862659977,-0.0828691260668,-0.996464744062
1421851254276495934,56573,1421851254276495934,fcu,-1.681640625,0.875,0.001953125,-0.000812807591307,-0.0137862659977,-0.0828691260668,-0.996464744062
1421851254281496048,56574,1421851254281496048,fcu,-1.681640625,0.875,0.001953125,-0.000812807591307,-0.0137862659977,-0.0828691260668,-0.996464744062
1421851254286495924,56575,1421851254286495924,fcu,-1.6796875,0.875,0.001953125,-0.000812807591307,-0.0137862659977,-0.0828691260668,-0.996464744062
1421851254291496038,56576,1421851254291496038,fcu,-1.6796875,0.875,0.001953125,-0.000799344055482,-0.0137870531812,-0.0838421964987,-0.996383342043
1421851254326498032,56583,1421851254326498032,fcu,-1.666015625,0.87890625,0.00390625,-0.000717414573701,-0.0147600726855,-0.0838391362324,-0.996369722947
1421851254331497908,56584,1421851254331497908,fcu,-1.6640625,0.880859375,0.00390625,-0.000717414573701,-0.0147600726855,-0.0838391362324,-0.996369722947
1421851254341497898,56586,1421851254341497898,fcu,-1.662109375,0.880859375,0.00390625,-0.000717414573701,-0.0147600726855,-0.0838391362324,-0.996369722947
1421851254346498013,56587,1421851254346498013,fcu,-1.66015625,0.880859375,0.00390625,-0.00070300010042,-0.0147607662474,-0.0848121134077,-0.996287373698
1421851254356498003,56589,1421851254356498003,fcu,-1.65234375,0.8828125,0.00390625,-0.00159304198627,-0.0158165049349,-0.0847935535894,-0.996271726819
1421851254361497879,56590,1421851254361497879,fcu,-1.6484375,0.884765625,0.00390625,-0.00159304198627,-0.0158165049349,-0.0847935535894,-0.996271726819
1421851254366497993,56591,1421851254366497993,fcu,-1.646484375,0.884765625,0.00390625,-0.00159304198627,-0.0158165049349,-0.0847935535894,-0.996271726819
1421851254371497869,56592,1421851254371497869,fcu,-1.642578125,0.88671875,0.00390625,-0.0015775954235,-0.0158180530978,-0.0857664346103,-0.996188445568
1421851254376499891,56593,1421851254376499891,fcu,-1.638671875,0.88671875,0.00390625,-0.0015775954235,-0.0158180530978,-0.0857664346103,-0.996188445568
1421851254381500006,56594,1421851254381500006,fcu,-1.6328125,0.888671875,0.005859375,-0.00149374932743,-0.0167908780066,-0.085762234105,-0.996173014255
1421851254386499882,56595,1421851254386499882,fcu,-1.630859375,0.888671875,0.005859375,-0.000520923560548,-0.0167071178316,-0.0857785905496,-0.996173997982
1421851254391499996,56596,1421851254391499996,fcu,-1.626953125,0.890625,0.005859375,-0.00149374932743,-0.0167908780066,-0.085762234105,-0.996173014255
1421851254401499987,56598,1421851254401499987,fcu,-1.62109375,0.892578125,0.005859375,-0.000520923560548,-0.0167071178316,-0.0857785905496,-0.996173997982
1421851254406499863,56599,1421851254406499863,fcu,-1.6171875,0.892578125,0.005859375,-0.0015775954235,-0.0158180530978,-0.0857664346103,-0.996188445568
1421851254411499977,56600,1421851254411499977,fcu,-1.615234375,0.892578125,0.005859375,-0.000604754546997,-0.0157342892847,-0.0857818410287,-0.996189511169
1421851254416499853,56601,1421851254416499853,fcu,-1.61328125,0.89453125,0.005859375,-0.000604754546997,-0.0157342892847,-0.0857818410287,-0.996189511169
1421851254426501989,56603,1421851254426501989,fcu,-1.609375,0.89453125,0.005859375,-0.000688584956706,-0.0147614457323,-0.0857850096999,-0.996204074315
1421851254431501865,56604,1421851254431501865,fcu,-1.607421875,0.896484375,0.005859375,-0.000688584956706,-0.0147614457323,-0.0857850096999,-0.996204074315
1421851254436501980,56605,1421851254436501980,fcu,-1.60546875,0.896484375,0.005859375,-0.00174528302214,-0.0138723589522,-0.0857745902372,-0.996216458062
1421851254441501856,56606,1421851254441501856,fcu,-1.6015625,0.896484375,0.005859375,-0.000745482417451,-0.0137900704243,-0.087733669366,-0.996048232503
1421851254446501970,56607,1421851254446501970,fcu,-1.59765625,0.8984375,0.005859375,-0.00180392657256,-0.0129030394734,-0.0877241403466,-0.996059602946
1421851254451501846,56608,1421851254451501846,fcu,-1.595703125,0.8984375,0.005859375,-0.00180392657256,-0.0129030394734,-0.0877241403466,-0.996059602946
1421851254456501961,56609,1421851254456501961,fcu,-1.591796875,0.8984375,0.005859375,-0.000916939611815,-0.0118446478092,-0.0877396452398,-0.996072596849
1421851254461501837,56610,1421851254461501837,fcu,-1.58984375,0.8984375,0.005859375,-0.00188966616533,-0.011930325395,-0.0877280363652,-0.996071226436
1421851254466501951,56611,1421851254466501951,fcu,-1.587890625,0.900390625,0.005859375,-0.00188966616533,-0.011930325395,-0.0877280363652,-0.996071226436
1421851254471501827,56612,1421851254471501827,fcu,-1.5859375,0.900390625,0.005859375,-0.00197540395598,-0.0109575999389,-0.0877318487199,-0.996081899998
1421851254476503849,56613,1421851254476503849,fcu,-1.583984375,0.900390625,0.0078125,-0.00206113986274,-0.00998486403282,-0.0877355774069,-0.996091623622
