%time,field.x,field.y,field.theta
1421850640495951293,0.0618976141923,0.000722923013531,0.391632504557
1421850640639216003,0.0615324548096,0.00338077465168,0.391825660522
1421850640639336128,0.0579047490146,0.00735235096564,0.391905802008
1421850640640381919,0.0574759158676,0.00779250673966,0.392952505833
1421850640753539253,0.0593253379467,0.00779896350619,0.393327116955
1421850640753941544,0.0588674168382,0.0123116365922,0.393441281529
1421850640754359544,0.0578965579607,0.0142715111246,0.394762813117
1421850640754755419,0.0578971575102,0.0145696566068,0.395916180986
1421850640755144711,0.0573707731473,0.015288995256,0.39679500424
1421850640755582419,0.0553138808991,0.0181975498567,0.396138363142
1421850640823035836,0.0578388081374,0.0183757695262,0.397930934938
1421850640823178253,0.0568276119074,0.0192747869078,0.398417689948
1421850640823316336,0.0548018906744,0.0178269865543,0.400332197504
1421850640888995753,0.0562538479513,0.0177090311351,0.400750021757
1421850640902986086,0.0563221325875,0.0199352862161,0.400246642625
1421850640925507336,0.0571303194784,0.0181892572251,0.401106429881
1421850640964779836,0.0567825210255,0.0175598779509,0.401446668132
1421850640982562295,0.0563047303243,0.0179423193418,0.400977810073
1421850641024925003,0.056933324682,0.0158627188802,0.401708730114
1421850641041914045,0.056703766441,0.0146740245078,0.402300409369
1421850641075003753,0.0569454359742,0.0144611524731,0.402295165679
1421850641090811419,0.0552080216734,0.0141162672998,0.401582652883
1421850641178223086,0.0549560445008,0.0111944555662,0.402482459364
1421850641178548128,0.0539572619655,0.0114304744689,0.401617483738
1421850641178684419,0.0529008321147,0.00799931993327,0.402186147336
1421850641206529211,0.0516586801744,0.00513193578315,0.402592421706
1421850641265623169,0.0497877588728,0.00178876609792,0.402936705254
1421850641266047211,0.0496005296018,0.00130970715728,0.403040190334
1421850641311300961,0.0507044928538,-0.000781074654623,0.403681322791
1421850641311852711,0.0474577364018,-0.00577185804267,0.404202700995
1421850641357419461,0.0477898421784,-0.00688149337719,0.403613540989
1421850641382715170,0.0454091058164,-0.013743165989,0.404408053701
1421850641400640044,0.045812930872,-0.0149174067436,0.404172464821
1421850641423248211,0.0444135015032,-0.0172866225668,0.404926861717
1421850641456311961,0.0425719193943,-0.018500070466,0.404144690622
1421850641503256170,0.0406776064476,-0.0270647578684,0.406329241347
1421850641543166420,0.040528319863,-0.031835294854,0.406766271294
1421850641575404961,0.0393927075391,-0.0316900675252,0.406964835877
1421850641586919503,0.0376325194612,-0.0364826189802,0.40754736281
1421850641714537878,0.0377476901361,-0.0382484172763,0.407905556904
