%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31,field.data32,field.data33,field.data34,field.data35,field.data36,field.data37,field.data38,field.data39,field.data40,field.data41,field.data42
1421851136011461973,13,1421851136011461973,0,-0.0625,0.02734375,0.033203125,0.0,-0.09375,-0.123046875,-0.2109375,1.0,0.068359375,0.0,1.0,0.0,0.0,0.072265625,0.123046875,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.029296875,-0.013671875,-0.08203125,0.07421875,0.125,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136016463995,14,1421851136016463995,0,-0.0625,0.02734375,0.033203125,0.0,-0.18359375,-0.150390625,-0.12109375,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.123046875,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.013671875,-0.08203125,0.07421875,0.125,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136021466017,15,1421851136021466017,0,-0.060546875,0.025390625,0.033203125,0.0,-0.119140625,-0.158203125,-0.169921875,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.123046875,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.08203125,0.07421875,0.125,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136026468039,16,1421851136026468039,0,-0.060546875,0.025390625,0.033203125,0.0,-0.076171875,-0.109375,-0.23046875,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.123046875,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.08203125,0.07421875,0.125,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136031469822,17,1421851136031469822,0,-0.060546875,0.025390625,0.033203125,0.0,-0.283203125,-0.140625,-0.05078125,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.123046875,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.08203125,0.07421875,0.125,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136036471844,18,1421851136036471844,0,-0.060546875,0.025390625,0.033203125,0.0,-0.08984375,-0.138671875,-0.201171875,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.123046875,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.08203125,0.07421875,0.125,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136041471958,19,1421851136041471958,0,-0.060546875,0.025390625,0.033203125,0.0,-0.29296875,-0.109375,-0.099609375,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.123046875,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.08203125,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136051476002,21,1421851136051476002,0,-0.060546875,0.025390625,0.033203125,0.0,-0.232421875,-0.09765625,-0.208984375,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.123046875,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.033203125,-0.015625,-0.08203125,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136056478024,22,1421851136056478024,0,-0.0625,0.025390625,0.033203125,0.0,-0.216796875,-0.123046875,-0.158203125,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.123046875,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.033203125,-0.015625,-0.08203125,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136066481829,24,1421851136066481829,0,-0.0625,0.025390625,0.033203125,0.0,-0.259765625,-0.1015625,-0.267578125,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.033203125,-0.015625,-0.08203125,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136071481943,25,1421851136071481943,0,-0.0625,0.025390625,0.033203125,0.0,-0.138671875,-0.0859375,-0.30859375,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.033203125,-0.015625,-0.08203125,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.212890625,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136076483965,26,1421851136076483965,0,-0.0625,0.025390625,0.033203125,0.0,-0.248046875,-0.10546875,-0.21875,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.033203125,-0.015625,-0.08203125,0.076171875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.04296875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136081485987,27,1421851136081485987,0,-0.0625,0.025390625,0.033203125,0.0,-0.056640625,-0.134765625,-0.208984375,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.033203125,-0.015625,-0.08203125,0.076171875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136086488008,28,1421851136086488008,0,-0.0625,0.025390625,0.033203125,0.0,-0.15625,-0.0390625,-0.30078125,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.033203125,-0.015625,-0.08203125,0.076171875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.04296875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136091490030,29,1421851136091490030,0,-0.0625,0.025390625,0.033203125,0.0,-0.138671875,-0.115234375,-0.169921875,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.08203125,0.076171875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.04296875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136096492052,30,1421851136096492052,0,-0.0625,0.025390625,0.033203125,0.0,-0.123046875,-0.060546875,-0.388671875,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.04296875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136101491928,31,1421851136101491928,0,-0.0625,0.025390625,0.033203125,0.0,-0.2421875,-0.06640625,-0.240234375,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.04296875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136106493950,32,1421851136106493950,0,-0.0625,0.025390625,0.033203125,0.0,-0.068359375,-0.095703125,-0.19140625,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136111495972,33,1421851136111495972,0,-0.0625,0.025390625,0.033203125,0.0,-0.1640625,0.0,-0.29296875,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.01953125,0.04296875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136116497993,34,1421851136116497993,0,-0.0625,0.02734375,0.033203125,0.0,-0.1328125,-0.08984375,-0.1328125,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136121500015,35,1421851136121500015,0,-0.0625,0.02734375,0.033203125,0.0,-0.138671875,0.037109375,-0.3828125,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.04296875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136126502037,36,1421851136126502037,0,-0.0625,0.02734375,0.033203125,0.0,-0.052734375,-0.017578125,-0.3828125,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.03125,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136131501913,37,1421851136131501913,0,-0.0625,0.02734375,0.033203125,0.0,-0.0546875,-0.013671875,-0.3828125,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.029296875,-0.015625,-0.0859375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136136503935,38,1421851136136503935,0,-0.0625,0.02734375,0.033203125,0.0,-0.20703125,-0.046875,-0.123046875,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.029296875,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136141505957,39,1421851136141505957,0,-0.0625,0.02734375,0.033203125,0.0,-0.046875,-0.021484375,-0.234375,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.029296875,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136146507978,40,1421851136146507978,0,-0.0625,0.02734375,0.033203125,0.0,-0.177734375,-0.005859375,-0.166015625,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.029296875,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136151510000,41,1421851136151510000,0,-0.0625,0.02734375,0.033203125,0.0,-0.07421875,-0.048828125,-0.185546875,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.029296875,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136156512022,42,1421851136156512022,0,-0.0625,0.02734375,0.033203125,0.0,-0.134765625,-0.05078125,-0.13671875,1.0,0.06640625,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.015625,-0.083984375,0.07421875,0.12890625,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.21484375,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136161511898,43,1421851136161511898,0,-0.0625,0.02734375,0.03125,0.0,-0.15234375,-0.134765625,0.044921875,1.0,0.064453125,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.017578125,-0.083984375,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136166513920,44,1421851136166513920,0,-0.0625,0.02734375,0.03125,0.0,-0.056640625,-0.025390625,-0.28515625,1.0,0.064453125,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.015625,-0.083984375,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136176517963,46,1421851136176517963,0,-0.0625,0.02734375,0.03125,0.0,-0.046875,-0.03515625,-0.283203125,1.0,0.064453125,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.015625,-0.08203125,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136181519985,47,1421851136181519985,0,-0.0625,0.02734375,0.03125,0.0,-0.16796875,-0.123046875,-0.052734375,1.0,0.064453125,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.017578125,-0.08203125,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.046875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136186522007,48,1421851136186522007,0,-0.0625,0.02734375,0.03125,0.0,-0.0703125,-0.1015625,-0.22265625,1.0,0.064453125,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.017578125,-0.08203125,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136191521883,49,1421851136191521883,0,-0.0625,0.02734375,0.03125,0.0,-0.134765625,-0.125,-0.07421875,1.0,0.064453125,0.0,1.0,0.0,0.0,0.072265625,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.017578125,-0.08203125,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136196523905,50,1421851136196523905,0,-0.0625,0.029296875,0.03125,0.0,-0.013671875,-0.0859375,-0.26171875,1.0,0.064453125,0.0,1.0,0.0,0.0,0.07421875,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.017578125,-0.08203125,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136201525927,51,1421851136201525927,0,-0.0625,0.029296875,0.03125,0.0,-0.107421875,-0.126953125,-0.1328125,1.0,0.064453125,0.0,1.0,0.0,0.0,0.07421875,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.015625,-0.08203125,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136211529970,53,1421851136211529970,0,-0.064453125,0.029296875,0.03125,0.0,-0.01953125,-0.134765625,-0.220703125,1.0,0.064453125,0.0,1.0,0.0,0.0,0.07421875,0.126953125,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.015625,-0.08203125,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136216531992,54,1421851136216531992,0,-0.064453125,0.029296875,0.03125,0.0,-0.01171875,-0.11328125,-0.28125,1.0,0.064453125,0.0,1.0,0.0,0.0,0.07421875,0.12890625,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.015625,-0.08203125,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
1421851136221531868,55,1421851136221531868,0,-0.064453125,0.029296875,0.03125,0.0,-0.01171875,-0.11328125,-0.28125,1.0,0.064453125,0.0,1.0,0.0,0.0,0.07421875,0.12890625,-0.005859375,-0.0625,-0.107421875,-0.10546875,-0.02734375,-0.015625,-0.08203125,0.076171875,0.130859375,-0.013671875,0.005859375,0.0,0.005859375,-0.017578125,0.044921875,6.216796875,0.0,0.0,0.0,6.28125,0.005859375,-0.0078125,-0.005859375,-0.0078125,0.0,0.0,0.0,0.0
