%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channel0,field.channel1,field.channel2,field.channel3,field.channel4,field.channel5,field.channel6,field.channel7
1421850137786417961,3995,1421850137786417961,0,2080,1984,2336,2048,4080,4080,0,0
1421850137836443901,3996,1421850137836443901,0,2080,1984,2336,2048,4080,4080,0,0
1421850137886467934,3997,1421850137886467934,0,2080,1984,2336,2048,4080,4080,0,0
1421850137936493874,3998,1421850137936493874,0,2080,1984,2336,2048,4080,4080,0,0
1421850137986517906,3999,1421850137986517906,0,2080,1984,2336,2048,4080,4080,0,0
1421850138036543846,4000,1421850138036543846,0,2080,1984,2320,2048,4080,4080,0,0
1421850138086567879,4001,1421850138086567879,0,2080,1984,2320,2048,4080,4080,0,0
1421850138136593819,4002,1421850138136593819,0,2080,1984,2320,2048,4080,4080,0,0
1421850138186617851,4003,1421850138186617851,0,2080,1984,2320,2048,4080,4080,0,0
1421850138236644030,4004,1421850138236644030,0,2080,1984,2320,2048,4080,4080,0,0
1421850138286667824,4005,1421850138286667824,0,2080,1984,2320,2048,4080,4080,0,0
1421850138336694002,4006,1421850138336694002,0,2080,1984,2320,2048,4080,4080,0,0
1421850138386718035,4007,1421850138386718035,0,2080,1984,2320,2048,4080,4080,0,0
1421850138436743975,4008,1421850138436743975,0,2080,1984,2320,2048,4080,4080,0,0
1421850138486768007,4009,1421850138486768007,0,2080,1984,2320,2048,4080,4080,0,0
1421850138536793947,4010,1421850138536793947,0,2080,1984,2320,2048,4080,4080,0,0
1421850138586817980,4011,1421850138586817980,0,2080,1984,2320,2048,4080,4080,0,0
1421850138636843920,4012,1421850138636843920,0,2080,1984,2320,2048,4080,4080,0,0
1421850138685868025,4013,1421850138685868025,0,2080,1984,2320,2048,4080,4080,0,0
1421850138735893965,4014,1421850138735893965,0,2080,1984,2320,2048,4080,4080,0,0
1421850138785917997,4015,1421850138785917997,0,2080,1984,2320,2048,4080,4080,0,0
1421850138835943937,4016,1421850138835943937,0,2080,1984,2320,2048,4080,4080,0,0
1421850138885967970,4017,1421850138885967970,0,2080,1984,2320,2048,4080,4080,0,0
1421850138935993910,4018,1421850138935993910,0,2080,1984,2320,2048,4080,4080,0,0
1421850138986017942,4019,1421850138986017942,0,2080,1984,2320,2048,4080,4080,0,0
1421850139036043882,4020,1421850139036043882,0,2080,1984,2336,2048,4080,4080,0,0
1421850139086067915,4021,1421850139086067915,0,2080,1984,2336,2048,4080,4080,0,0
1421850139136093855,4022,1421850139136093855,0,2080,1984,2352,2048,4080,4080,0,0
1421850139186117887,4023,1421850139186117887,0,2080,1984,2352,2048,4080,4080,0,0
1421850139236143827,4024,1421850139236143827,0,2080,1984,2352,2048,4080,4080,0,0
1421850139286167860,4025,1421850139286167860,0,2080,1984,2352,2048,4080,4080,0,0
1421850139336194038,4026,1421850139336194038,0,2080,1984,2352,2048,4080,4080,0,0
1421850139386217833,4027,1421850139386217833,0,2080,1984,2352,2048,4080,4080,0,0
1421850139436244011,4028,1421850139436244011,0,2080,1984,2352,2048,4080,4080,0,0
1421850139486268044,4029,1421850139486268044,0,2080,1984,2352,2048,4080,4080,0,0
1421850139536293983,4030,1421850139536293983,0,2080,1984,2352,2048,4080,4080,0,0
1421850139586318016,4031,1421850139586318016,0,2080,1984,2352,2048,4080,4080,0,0
1421850139636343956,4032,1421850139636343956,0,2080,1984,2352,2048,4080,4080,0,0
1421850139686367989,4033,1421850139686367989,0,2080,1984,2352,2048,4080,4080,0,0
1421850139736393929,4034,1421850139736393929,0,2080,1984,2352,2048,4080,4080,0,0
1421850139786417961,4035,1421850139786417961,0,2080,1984,2352,2048,4080,4080,0,0
1421850139836443901,4036,1421850139836443901,0,2080,1984,2352,2048,4080,4080,0,0
1421850139886467934,4037,1421850139886467934,0,2080,1984,2352,2048,4080,4080,0,0
1421850139936493874,4038,1421850139936493874,0,2080,1984,2352,2048,4080,4080,0,0
1421850139986517906,4039,1421850139986517906,0,2080,1984,2400,2048,4080,4080,0,0
1421850140036543846,4040,1421850140036543846,0,2080,1984,2400,2048,4080,4080,0,0
1421850140086567879,4041,1421850140086567879,0,2080,1984,2400,2048,4080,4080,0,0
1421850140136593819,4042,1421850140136593819,0,2080,1984,2400,2048,4080,4080,0,0
1421850140186617851,4043,1421850140186617851,0,2080,1984,2400,2048,4080,4080,0,0
1421850140236644030,4044,1421850140236644030,0,2080,1984,2400,2048,4080,4080,0,0
1421850140286667824,4045,1421850140286667824,0,2080,1984,2400,2048,4080,4080,0,0
1421850140336694002,4046,1421850140336694002,0,2080,1984,2400,2048,4080,4080,0,0
1421850140386718035,4047,1421850140386718035,0,2080,1984,2400,2048,4080,4080,0,0
1421850140436743975,4048,1421850140436743975,0,2080,1984,2400,2048,4080,4080,0,0
1421850140486768007,4049,1421850140486768007,0,2080,1984,2400,2048,4080,4080,0,0
1421850140536793947,4050,1421850140536793947,0,2080,1984,2400,2048,4080,4080,0,0
1421850140586817980,4051,1421850140586817980,0,2080,1984,2400,2048,4080,4080,0,0
1421850140636843920,4052,1421850140636843920,0,2080,1984,2400,2048,4080,4080,0,0
1421850140686867952,4053,1421850140686867952,0,2080,1984,2400,2048,4080,4080,0,0
1421850140736893892,4054,1421850140736893892,0,2080,1984,2400,2048,4080,4080,0,0
1421850140786917925,4055,1421850140786917925,0,2080,1984,2400,2048,4080,4080,0,0
1421850140836943865,4056,1421850140836943865,0,2080,1984,2400,2048,4080,4080,0,0
1421850140886967897,4057,1421850140886967897,0,2080,1984,2400,2048,4080,4080,0,0
1421850140936993837,4058,1421850140936993837,0,2080,1984,2400,2048,4080,4080,0,0
1421850140987017870,4059,1421850140987017870,0,2080,1984,2400,2048,4080,4080,0,0
1421850141037044048,4060,1421850141037044048,0,2080,1984,2400,2048,4080,4080,0,0
1421850141087067842,4061,1421850141087067842,0,2080,1984,2368,2048,4080,4080,0,0
1421850141137094021,4062,1421850141137094021,0,2080,1984,2368,2048,4080,4080,0,0
1421850141187118053,4063,1421850141187118053,0,2080,1984,2368,2048,4080,4080,0,0
1421850141237143993,4064,1421850141237143993,0,2080,1984,2368,2048,4080,4080,0,0
1421850141287168026,4065,1421850141287168026,0,2080,1984,2368,2048,4080,4080,0,0
1421850141337193966,4066,1421850141337193966,0,2080,1984,2368,2048,4080,4080,0,0
1421850141387217999,4067,1421850141387217999,0,2080,1984,2368,2048,4080,4080,0,0
1421850141437243938,4068,1421850141437243938,0,2080,1984,2368,2048,4080,4080,0,0
1421850141487267971,4069,1421850141487267971,0,2080,1984,2320,2048,4080,4080,0,0
1421850141537293911,4070,1421850141537293911,0,2080,1984,2320,2048,4080,4080,0,0
1421850141587317944,4071,1421850141587317944,0,2080,1984,2320,2048,4080,4080,0,0
1421850141637343884,4072,1421850141637343884,0,2080,1984,2320,2048,4080,4080,0,0
1421850141687367916,4073,1421850141687367916,0,2080,1984,2320,2048,4080,4080,0,0
1421850141737385988,4074,1421850141737385988,0,2080,1984,2320,2048,4080,4080,0,0
1421850141787401915,4075,1421850141787401915,0,2080,1984,2320,2048,4080,4080,0,0
1421850141836419821,4076,1421850141836419821,0,2080,1984,2320,2048,4080,4080,0,0
1421850141886435986,4077,1421850141886435986,0,2080,1984,2320,2048,4080,4080,0,0
1421850141936451912,4078,1421850141936451912,0,2080,1984,2320,2048,4080,4080,0,0
1421850141986469984,4079,1421850141986469984,0,2080,1984,2320,2048,4080,4080,0,0
1421850142036485910,4080,1421850142036485910,0,2080,1984,2320,2048,4080,4080,0,0
1421850142086501837,4081,1421850142086501837,0,2080,1984,2320,2048,4080,4080,0,0
1421850142136519909,4082,1421850142136519909,0,2080,1984,2320,2048,4080,4080,0,0
