%time,field.x,field.y,field.theta
1421851136352968946,0.0769725609845,-0.137551758116,0.0633660652758
1421851136353371196,0.0771949239814,-0.135757543563,0.0625521187787
1421851136427167238,0.0787976302926,-0.137078995392,0.0620478162821
1421851136427291155,0.0789235149122,-0.135093663326,0.0611206597989
1421851136427647738,0.0800812044041,-0.138834656898,0.0607393753422
1421851136475814571,0.0816706423669,-0.139157224737,0.0609645457356
1421851136476147696,0.07903599921,-0.13854708876,0.0597457167199
1421851136532598113,0.0813325680422,-0.139927963879,0.0595710790109
1421851136532763530,0.0828100647448,-0.140581079302,0.0592817062307
1421851136608309488,0.0823015886241,-0.139572388749,0.0588243225316
1421851136608751113,0.0818249844013,-0.140031667025,0.0579857042772
1421851136710003780,0.0825974668185,-0.141905417217,0.0580211028341
1421851136710782113,0.0834641133694,-0.141896099921,0.0579423963245
1421851136711215405,0.0825709440825,-0.1422625442,0.0578615567147
1421851136711830488,0.081881550271,-0.142690361797,0.0579952076756
1421851136797526738,0.0842325139155,-0.141361514172,0.0579107649245
1421851136797915946,0.0835272364546,-0.14323743619,0.0589556632152
1421851136798914530,0.0839698845104,-0.14322765763,0.0588489776128
1421851136881978613,0.0819802262139,-0.141235103176,0.0592197600488
1421851136882432155,0.0825493290104,-0.144249916438,0.0602721880987
1421851136941432196,0.0828812979459,-0.142343806982,0.0605033827524
1421851136941570655,0.0822948453282,-0.143151872306,0.0612037847427
1421851136990629696,0.0826700437865,-0.142049937237,0.0622422878161
1421851136991062405,0.0798967036212,-0.143816359962,0.0627415701024
1421851137022346363,0.0801148203495,-0.143044322984,0.0628875501614
1421851137040789905,0.0788272809771,-0.140153741649,0.0624127310759
1421851137086769655,0.0799873397178,-0.140274807983,0.0636230729003
1421851137139146321,0.0784438976228,-0.140008008775,0.0644662936625
1421851137151755113,0.0784481755702,-0.14055438801,0.064589869924
1421851137167825905,0.074608227734,-0.139967194697,0.0649145221843
1421851137189852863,0.0746015621245,-0.140461965042,0.0653662909673
1421851137245466905,0.0729399460432,-0.140044258664,0.0659126953209
1421851137245620863,0.0743154452843,-0.138657371578,0.0656150895198
1421851137337905363,0.071293459992,-0.139361854173,0.0663773556225
1421851137338039113,0.0712827732658,-0.139945127735,0.066837382885
1421851137402755780,0.0684109226086,-0.139327040048,0.0664845925649
1421851137403120655,0.067832079831,-0.138576698245,0.0667822473101
1421851137403281405,0.0651986794977,-0.13795474081,0.0673784706344
1421851137460811071,0.0663165742752,-0.138044568283,0.0685457786222
1421851137497463655,0.0644612882734,-0.137106675602,0.0686668014563
1421851137587003321,0.0617417153281,-0.137451320065,0.0698201280465
1421851137587151863,0.0594589997334,-0.137264124179,0.0700260732824
1421851137622603698,0.0592916631046,-0.136943315588,0.0702214285745
1421851137644771740,0.0558805208224,-0.137649602601,0.0712938078226
1421851137651362323,0.0557423969457,-0.136200874469,0.071412228668
1421851137675242156,0.0539363835906,-0.136489316467,0.0718155630934
1421851137729445323,0.0520465034368,-0.1370935246,0.0718824407168
1421851137764347198,0.0496494895179,-0.134322822248,0.0712540514977
1421851137781414073,0.049965770278,-0.135753800747,0.0711858720427
1421851137810920823,0.0458902710176,-0.13460710345,0.0710823952225
1421851137811798698,0.0456877521363,-0.135268949756,0.0712813454284
1421851137872136282,0.0453868125856,-0.133932775798,0.0707164853396
1421851137943520823,0.0429634695695,-0.133817052812,0.0703689062247
1421851138031416823,0.0405415051509,-0.133434455434,0.0701622354636
1421851138105817656,0.0407246405032,-0.132325175009,0.0699402938939
1421851138148941115,0.0415816734129,-0.131985304487,0.0699649397296
1421851138251023448,0.0394085759751,-0.131534406573,0.0695778494822
1421851138256506990,0.0426399017105,-0.129425046577,0.0688835056649
1421851138256652115,0.0469043640306,-0.130113418062,0.0683389631719
1421851138257134115,0.0429972427851,-0.127821276316,0.0658190510467
1421851138336293573,0.0440734316638,-0.126650670611,0.065226652662
1421851138355323323,0.043624981588,-0.12885839122,0.063469595891
1421851138367794365,0.0438769171232,-0.128778254868,0.0626054225318
1421851138422645698,0.0444340678839,-0.128644146621,0.0623377302195
1421851138481745407,0.0434309225069,-0.128563805172,0.0611876913681
1421851138537877115,0.0443970022651,-0.127617749965,0.0603116201118
1421851138538813448,0.0415572108173,-0.129972935799,0.0596932124217
1421851138580658490,0.0394101715087,-0.129248876105,0.0589624982508
1421851138613901740,0.0423712498957,-0.131408421537,0.0599141384746
1421851138660974156,0.0411958028789,-0.130745471886,0.0597818522822
1421851138661422282,0.0395528359723,-0.131894749894,0.0606476094061
1421851138714839323,0.0368873896094,-0.130755498676,0.0602513775148
1421851138781114698,0.0348668860994,-0.133073458149,0.0616260915295
1421851138781641698,0.0360555533092,-0.134500735691,0.0631665341913
1421851138782701615,0.0323768946695,-0.135822278406,0.0655895360898
1421851138919679156,0.0311097921758,-0.136664734575,0.0689989954399
1421851138946288532,0.0283001173747,-0.139078791441,0.0761446473517
1421851139023990990,0.0241495146976,-0.14006660082,0.0776146026523
1421851139024902031,0.0232978048123,-0.141776236033,0.0797359378644
1421851139025715615,0.0221061828421,-0.139441953519,0.0807998557138
1421851139158186782,0.0227767815552,-0.140711859229,0.0843806135176
1421851139158617615,0.0210515319983,-0.141017263616,0.0882833085047
1421851139159056448,0.0203482824771,-0.142980133169,0.0900976016915
1421851139253056157,0.0196099870195,-0.143535127858,0.0920857366818
1421851139253449573,0.0177620539239,-0.143433178318,0.0935452885772
1421851139253901698,0.0134732619267,-0.14381987485,0.0962722048752
1421851139374546573,0.0147944718056,-0.144652633021,0.0984309740887
1421851139374926990,0.0141908619664,-0.141878100695,0.099001620301
1421851139375057323,0.0130961357646,-0.14111492429,0.0995361767021
1421851139375511781,0.0121473737792,-0.140801248993,0.1005430675
1421851139375907365,0.00908619787596,-0.13904123482,0.100600443176
1421851139442471907,0.00746026382725,-0.136059476895,0.101096062249
1421851139485481781,0.00489585415374,-0.133723403645,0.100587453178
1421851139485943448,0.00241353297182,-0.131877475385,0.100566888435
1421851139529704073,-0.00047959244816,-0.1306553662,0.0999927174376
1421851139556853615,-0.00837098431559,-0.120189819535,0.0980165041819
1421851139583501323,-0.0147759083413,-0.114608022963,0.0959810959158
1421851139745580156,-0.0219808168993,-0.107691950905,0.0942174271015
1421851139746042323,-0.0406449309012,-0.0922733207829,0.0889305555634
1421851139746509198,-0.054395190537,-0.0804975139792,0.0850530315896
1421851139803692198,-0.0615526413813,-0.0754083592132,0.0835435383178
1421851139887763115,-0.0665216449629,-0.0693071879673,0.0819124909585
1421851139888142115,-0.0764269996547,-0.0607151847039,0.0791615228577
1421851139888588448,-0.091953557737,-0.0468506068393,0.0757915337642
1421851139889022240,-0.102850756085,-0.0375342732805,0.0726704586036
1421851140000850531,-0.111780963707,-0.0306103397208,0.0700006258326
1421851140001257365,-0.123657588392,-0.0210725448797,0.0673841620415
1421851140001710823,-0.13337629881,-0.0130122819468,0.065505812805
1421851140099964615,-0.142221676597,-0.00177228429044,0.0627882723352
1421851140138830573,-0.164357373434,0.0153773935262,0.0585061957078
1421851140139247990,-0.184477694536,0.0380906571135,0.0543861069263
1421851140175125615,-0.197217484772,0.0489496287033,0.0518200378641
1421851140223656948,-0.218265940745,0.0727252302428,0.0473985941982
1421851140223783032,-0.238101526961,0.0958047899104,0.0439552022943
1421851140249065157,-0.249989041328,0.107187865475,0.0427820321379
1421851140268856323,-0.260589701054,0.121316932237,0.0409520626946
1421851140347495948,-0.272469036825,0.133613585901,0.0398684436227
1421851140347957865,-0.29722030966,0.162221403544,0.0363581367003
1421851140397349948,-0.32310724254,0.194272132897,0.0318313880713
1421851140501533573,-0.339667203277,0.210754015669,0.029259180964
1421851140501658740,-0.353970919296,0.22762787379,0.0275585533014
1421851140589300198,-0.380824664602,0.260914469658,0.0254839736837
1421851140589641948,-0.406976169751,0.292445065751,0.0233869849911
1421851140590078365,-0.422148118252,0.308808765478,0.0228018673377
1421851140658072157,-0.433665964572,0.322416133357,0.0237940353837
1421851140658488948,-0.447000049479,0.33941160805,0.022773914819
1421851140695373323,-0.46045443615,0.35599547971,0.0224895738778
1421851140744233907,-0.48979260111,0.38742360733,0.0223199636331
1421851140744361365,-0.516930171995,0.418132419913,0.0223176532613
1421851140788198365,-0.530496362892,0.434582213323,0.0221667752819
1421851140869778448,-0.54668703831,0.44850885635,0.0224966309303
1421851140934387615,-0.560440457231,0.463531668054,0.0231524807332
1421851140934868865,-0.590135801074,0.492037797927,0.0232485224058
1421851140935284573,-0.621734208653,0.522223260859,0.0229375774566
1421851140986352490,-0.636379023076,0.535280907856,0.0231087717438
1421851141041934532,-0.649857932003,0.549127878628,0.0236076576977
1421851141702216532,-1.11517848247,0.866834552542,0.0191990793593
1421851141702677698,-1.13903782138,0.882941548241,0.017071081272
1421851141806502492,-1.16121120541,0.897852779059,0.0158184705563
1421851141806644784,-1.1972069563,0.911989571681,0.0139798649773
1421851141806833659,-1.22332128095,0.924494642233,0.0133489183805
1421851141807014409,-1.25556494312,0.942069530726,0.0109799747854
1421851141807512617,-1.32652157629,0.975451198401,0.00421389809452
1421851141925484866,-1.55925097698,1.04785284786,0.0297481422589
1421851142063412950,-1.61851563878,1.06201063134,0.0491908776318
1421851142063829908,-1.61143846094,1.04940743131,0.0596931589945
1421851142117778409,-1.64809435971,1.03954737082,0.0620493224988
1421851142178330367,-1.67603696731,1.04310854683,0.0658108470484
1421851142178457867,-1.7263709669,1.05093475889,0.0591495820481
1421851142330157533,-1.7741985244,1.09614890893,0.0334571225427
1421851142470598992,-1.8238422223,1.04556732371,-0.00623570186557
1421851142471032658,-1.8425972989,1.04483957817,-0.0112750010659
1421851142471520909,-1.83213863453,1.0360100443,-0.0130153885296
1421851142503536825,-1.81831799648,1.02721628536,-0.0209402275478
1421851142533450408,-1.80759462739,1.02704231243,-0.0259288795004
1421851142568793242,-1.79517123241,1.01652912476,-0.0323594715362
1421851142591872867,-1.7884510416,1.00735554374,-0.0342691062053
1421851142615174242,-1.78845848118,1.00048998864,-0.036493046924
1421851142650343033,-1.78351529499,0.988819325103,-0.0380651490723
1421851142701828575,-1.78035476257,0.981200235723,-0.0401395045535
1421851142712914450,-1.77772661688,0.974336523838,-0.042110312288
1421851142727560200,-1.76987290539,0.959351374885,-0.0447656266122
1421851142782439825,-1.76658544124,0.953154175223,-0.0459934737874
1421851142797698950,-1.76137718397,0.945483470448,-0.0468073658017
1421851142837081450,-1.75950777208,0.941461450079,-0.0483228919662
1421851142891011950,-1.75348252928,0.927750390349,-0.048594286072
1421851142904569533,-1.74844342269,0.924715807076,-0.0496969918936
1421851142938850367,-1.74428799768,0.919972626996,-0.0497235284859
1421851143027064284,-1.7439053977,0.917843089009,-0.0506288346681
1421851143027797034,-1.74138928449,0.912352052899,-0.0506484103122
1421851143028383075,-1.74213687045,0.909606196201,-0.051117487157
1421851143028834075,-1.74273830791,0.903055650087,-0.0503729105053
1421851143204228367,-1.74107662539,0.903290597325,-0.0507133119859
1421851143204979908,-1.74289438865,0.897814867314,-0.0497311312796
1421851143205106450,-1.74905696381,0.893286905307,-0.048270667561
1421851143432116450,-1.75487563975,0.887167301909,-0.0456933894991
1421851143432510825,-1.75667135453,0.888198601275,-0.0448955866253
1421851143432899242,-1.76135578688,0.890857467251,-0.0452959693658
1421851143433224867,-1.76492369449,0.887277582567,-0.0436903898421
1421851143433812117,-1.77465549604,0.888259743371,-0.0414476175283
1421851143434295867,-1.7765663064,0.887446946994,-0.0405069754483
1421851143434913533,-1.78421341586,0.890324869388,-0.0402465249944
1421851143526690534,-1.79022171956,0.889395680647,-0.038970943111
1421851143527023492,-1.79750234429,0.891944128625,-0.0379466819986
1421851143527132700,-1.80305263417,0.895237033829,-0.0383101682807
1421851143615388867,-1.81937954265,0.900443260103,-0.0376889765619
1421851143615528450,-1.84969121637,0.916505427566,-0.0376625538346
1421851143794107617,-1.8598822996,0.919284844495,-0.0374346497539
1421851143794238409,-1.86566040598,0.924802950763,-0.0375300477528
1421851143794350325,-1.87451378728,0.929412662419,-0.0382381503332
1421851143794721075,-1.88216893514,0.933111982375,-0.0380810794808
1421851143871883200,-1.89309051557,0.921958520137,-0.0380232301217
1421851143933303742,-1.92676488443,0.965501398956,-0.0428987829256
1421851143953537575,-1.93922391947,0.977316826456,-0.0441461238079
1421851143982114575,-1.94455718086,0.983115833384,-0.0442931361386
1421851144019105159,-1.95057011051,0.990589378279,-0.0460383375136
1421851144064804367,-1.96439758511,1.00369528606,-0.0472313649418
1421851144090951325,-1.97063643938,1.00830813572,-0.0475589028666
1421851144129516367,-1.97779059455,1.01669194299,-0.0485354451428
1421851144140120284,-1.98516801907,1.02148676394,-0.0488225766259
1421851144194744617,-1.98993735504,1.02835750586,-0.0494052945154
1421851144195209409,-1.99985024191,1.03652701506,-0.0508299878157
1421851144232281367,-2.00751839555,1.04888844471,-0.0527203856353
1421851144263678075,-2.01487989269,1.05623190754,-0.0534499385088
1421851144336548075,-2.03298780291,1.07257581294,-0.0552124452303
1421851144409061367,-2.04525796074,1.08756701608,-0.0572281720828
1421851144409193867,-2.04679605775,1.09230718631,-0.0574119019496
1421851144470375659,-2.05720347761,1.10176069734,-0.0590773274708
