%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1421850640368968010,351156,1421850640368968010,fcu,-0.00880622769447,-0.0143620122427,-0.718098253034,0.695737796837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327249234749,-0.191898951257,-0.0960803753223,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.32373,0.07848,9.80019,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640370967865,351157,1421850640370967865,fcu,-0.00850393461634,-0.0146745982849,-0.718152630238,0.695678905059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152890842475,0.324893040259,-0.073042029196,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.37278,-0.18639,9.98658,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640372967958,351158,1421850640372967958,fcu,-0.00844125477994,-0.0146138982539,-0.718153931149,0.695679603245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604756585816,0.258919594533,0.0505272818452,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.37278,-0.18639,9.98658,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640374968052,351159,1421850640374968052,fcu,-0.00843801983665,-0.0144912636014,-0.718095781634,0.695742230643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.233786853305,0.0958185759345,0.103410758181,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.38259,-0.00981,9.82962,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640376970053,351160,1421850640376970053,fcu,-0.00849677514925,-0.0143052259656,-0.718099573919,0.695741451445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.130114295736,-0.0146607657168,-0.0458148928649,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.38259,-0.00981,9.82962,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640378969908,351161,1421850640378969908,fcu,-0.00880945136417,-0.014484615209,-0.718156423695,0.695675168879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.112311937366,-0.303687289847,-0.111264739815,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.34335,-0.01962,9.82962,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640380970001,351162,1421850640380970001,fcu,-0.00875465330953,-0.0149173972868,-0.718147371903,0.695676059336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385106899453,-0.049480084294,-0.0617846555206,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.34335,-0.01962,9.82962,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640382972002,351163,1421850640382972002,fcu,-0.00863126445044,-0.0149193679452,-0.718147395464,0.695677534582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212842902281,0.0816814089933,-0.0212057504117,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.34335,-0.01962,9.82962,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640384971857,351164,1421850640384971857,fcu,-0.00856599129033,-0.0148601636398,-0.718027288383,0.695803573192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0311541271481,0.123831110429,0.233786853305,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.42183,-0.15696,9.94734,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640388972044,351166,1421850640388972044,fcu,-0.00868420783293,-0.0146122309501,-0.717971732372,0.695864684228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.173572994111,-0.0918915851175,-0.0178023583703,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.42183,-0.15696,9.94734,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640390974045,351167,1421850640390974045,fcu,-0.00893810732274,-0.0149776863245,-0.718024590644,0.69579915664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281434341884,-0.203941723096,-0.0735656279716,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.35316,0.02943,9.77076,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640396975994,351170,1421850640396975994,fcu,-0.00869196006409,-0.0151057127229,-0.717961266152,0.695864848644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0932005820565,0.204465321871,0.215984494934,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.36297,-0.17658,9.97677,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640398975849,351171,1421850640398975849,fcu,-0.00862412879112,-0.0147990093016,-0.717907131005,0.69592813205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0853466004225,0.204988920647,0.0151843644924,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.40221,0.05886,9.9081,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640402976036,351173,1421850640402976036,fcu,-0.00881666732506,-0.0151030050279,-0.718021965608,0.695800706036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119118721449,-0.17488199105,-0.120165919,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.33354,-0.04905,9.81981,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640404978037,351174,1421850640404978037,fcu,-0.00870047506861,-0.0154743009079,-0.718074630814,0.69573965844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153152641863,0.0238237442897,-0.0431968989869,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.33354,-0.04905,9.81981,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640412979841,351178,1421850640412979841,fcu,-0.00863123436728,-0.0151683666053,-0.717959945196,0.695865604511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0246091424531,-0.24975661596,-0.100530964915,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.36297,0.05886,9.72171,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640414979935,351179,1421850640414979935,fcu,-0.0085776841019,-0.015600376941,-0.718011201498,0.695803827309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412857634559,-0.177499984928,-0.0615228561328,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.36297,0.05886,9.72171,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640416980028,351180,1421850640416980028,fcu,-0.00851891250261,-0.0157864021663,-0.718007070099,0.695804616917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293215314335,-0.0866555973615,-0.0282743338823,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.33354,-0.11772,9.92772,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640418982029,351181,1421850640418982029,fcu,-0.00845624329452,-0.0157256932981,-0.718008467783,0.6958053138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0596902604182,0.135088484104,0.123831110429,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.33354,-0.11772,9.92772,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640421982050,351182,1421850640421982050,fcu,-0.00820227663264,-0.0153602042914,-0.717955993844,0.695870661608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071733032257,0.212842902281,-0.0382227106187,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.46107,0.03924,9.94734,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640424983978,351184,1421850640424983978,fcu,-0.0083342259254,-0.0157269151924,-0.718069208094,0.695744074501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824668071567,-0.239808239224,-0.0806342114421,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.33354,0.07848,9.72171,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640426983833,351185,1421850640426983833,fcu,-0.00839886008567,-0.0159109849213,-0.718065021719,0.695743432805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298974900867,-0.243997029429,-0.052098078172,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.33354,0.07848,9.72171,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640428983927,351186,1421850640428983927,fcu,-0.00827938933633,-0.0161596760178,-0.718059401926,0.695744933067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180641577581,-0.00523598775598,0.0790634151153,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.38259,-0.08829,9.97677,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640430984020,351187,1421850640430984020,fcu,-0.00802313347517,-0.0159196662124,-0.717822182442,0.695998209732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0808960108299,0.213890099832,0.134564885329,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.38259,-0.08829,9.97677,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640434985876,351189,1421850640434985876,fcu,-0.00815124046094,-0.0160396934776,-0.717940814287,0.695871592101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0518362787842,-0.154723438189,-0.16650441064,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.44145,0.07848,9.86886,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640436985970,351190,1421850640436985970,fcu,-0.00827656881472,-0.0161611207977,-0.717937960592,0.695870247477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0416261026601,-0.268344372494,-0.13561208288,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.32373,-0.01962,9.76095,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640444988012,351194,1421850640444988012,fcu,-0.00796814548656,-0.0163524052896,-0.717812262517,0.695999039712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0450294947015,-0.131946891451,-0.057334065928,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.46107,-0.04905,10.02582,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640446990013,351195,1421850640446990013,fcu,-0.00809296337154,-0.0163497822668,-0.717872975962,0.695935039316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132208690839,-0.163886416762,-0.145822259004,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.36297,0.05886,9.74133,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640458992004,351201,1421850640458992004,fcu,-0.00797581116862,-0.0168458613608,-0.717800590494,0.695999221033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0204203522483,-0.206297917586,-0.166766210028,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.3924,0.06867,9.80019,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640460994005,351202,1421850640460994005,fcu,-0.00810259928176,-0.0169666002347,-0.717858332125,0.695935268082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10471975512,-0.261799387799,-0.147654854719,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.3924,0.06867,9.80019,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640464993954,351204,1421850640464993954,fcu,-0.00767253164438,-0.0172830903864,-0.717729405686,0.696065318242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159697626557,0.253160008002,0.120951317163,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.35316,-0.10791,9.95715,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640466995955,351205,1421850640466995955,fcu,-0.00760988284633,-0.0172223626979,-0.717730931148,0.696065938241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0248709418409,0.118856922061,0.0714712328692,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.45126,0.03924,9.95715,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640478997946,351211,1421850640478997946,fcu,-0.00761785402812,-0.0178398288381,-0.71765478773,0.696128805937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308923277603,0.001308996939,0.0892735912395,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.47088,-0.02943,10.02582,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640480999947,351212,1421850640480999947,fcu,-0.00805413990922,-0.0180175304523,-0.71771073818,0.696061632133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.173311194723,-0.214937297383,-0.0918915851175,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.47088,-0.02943,10.02582,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640489001989,351216,1421850640489001989,fcu,-0.00787032237302,-0.0182061129491,-0.717645250855,0.696126345861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00863937979737,0.138753675534,0.0539306738866,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.40221,-0.11772,9.99639,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640491001844,351217,1421850640491001844,fcu,-0.00805476317855,-0.0182656516054,-0.717582867277,0.696186983039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0989601685881,-0.204727121259,-0.0382227106187,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.40221,-0.11772,9.99639,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640499003887,351221,1421850640499003887,fcu,-0.00800318781311,-0.0188209976586,-0.717628971669,0.696125260318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309185076991,0.0659734457254,-0.0209439510239,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.43164,-0.0981,9.97677,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640501003981,351222,1421850640501003981,fcu,-0.00793890748199,-0.0187609608237,-0.717569880876,0.69618852774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0513126800086,-0.110217542263,0.0123045712266,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.43164,-0.0981,9.97677,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640509007931,351226,1421850640509007931,fcu,-0.0079428898521,-0.0191317165293,-0.717499142942,0.696251296445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341648201078,0.0243473430653,-0.0198967534727,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.35316,0.00981,9.78057,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640511008024,351227,1421850640511008024,fcu,-0.00781969044118,-0.0192576259316,-0.717435030659,0.696315282805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445058959259,-0.0439822971503,0.05471607205,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.42183,-0.02943,9.98658,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640513007879,351228,1421850640513007879,fcu,-0.00781969044118,-0.0192576259316,-0.717435030659,0.696315282805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0146607657168,-0.0670206432766,0.0151843644924,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.42183,-0.02943,9.98658,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640515007973,351229,1421850640515007973,fcu,-0.00794308268331,-0.0192557629252,-0.717435010662,0.696313958289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00366519142919,0.000523598775598,0.0259181393921,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.34335,0.0981,9.81,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640517009974,351230,1421850640517009974,fcu,-0.00788231779714,-0.0193183708674,-0.717433327547,0.696314648803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761836218496,-0.0411025038845,0.0196349540849,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.34335,0.0981,9.81,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640519009829,351231,1421850640519009829,fcu,-0.00794494509307,-0.0193791156561,-0.717431618972,0.696314009498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144775061453,-0.0767072206252,-0.046862090416,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.36297,-0.01962,9.9081,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640523011923,351233,1421850640523011923,fcu,-0.00764298242221,-0.019815503035,-0.717419627903,0.696317462196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0950331777711,-0.0960803753223,0.0287979326579,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.3924,-0.00981,9.96696,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640525012016,351234,1421850640525012016,fcu,-0.00764125316426,-0.0198161699356,-0.717358860009,0.696380066218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418879020479,-0.061261056745,0.0141371669412,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.3924,-0.00981,9.96696,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640529011965,351236,1421850640529011965,fcu,-0.00776464591102,-0.0198143176922,-0.717358840612,0.696378774005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0225147473507,-0.0895353906273,-0.00235619449019,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.34335,0.07848,9.81981,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640531013966,351237,1421850640531013966,fcu,-0.00776834911114,-0.0200610174634,-0.717351841935,0.696378879062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100269165527,-0.16886060513,-0.0662352451132,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.34335,0.07848,9.81981,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640535013914,351239,1421850640535013914,fcu,-0.0075878888551,-0.0203721670838,-0.717343001466,0.696380942444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295833308213,0.0164933614313,-0.0149225651046,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.36297,-0.03924,9.99639,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640537015915,351240,1421850640537015915,fcu,-0.0075878888551,-0.0203721670838,-0.717343001466,0.696380942444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010471975512,0.0722566310326,0.0285361332701,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.35316,0.01962,9.93753,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640539016008,351241,1421850640539016008,fcu,-0.00758611101926,-0.0203728291744,-0.717282228033,0.696443539779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641408500108,0.0146607657168,0.0363901149041,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.35316,0.01962,9.93753,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421850640541015863,351242,1421850640541015863,fcu,-0.00759159197157,-0.0206188612822,-0.717335809033,0.696381050409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835140047079,-0.147916654107,-0.0769690200129,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.36297,0.03924,9.82962,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
