%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31,field.data32,field.data33,field.data34,field.data35,field.data36,field.data37,field.data38,field.data39,field.data40,field.data41,field.data42
1421850125979945898,16,1421850125979945898,0,-0.046875,-0.01171875,0.19140625,0.0,0.015625,0.076171875,-0.177734375,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.07421875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.0390625,0.013671875,-0.05078125,0.041015625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,0.0,0.029296875,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850125984946012,17,1421850125984946012,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.046875,0.02734375,-0.265625,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.07421875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.037109375,0.015625,-0.05078125,0.041015625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,0.0,0.029296875,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850125989948034,18,1421850125989948034,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.0546875,-0.005859375,-0.01171875,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.07421875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.037109375,0.015625,-0.05078125,0.041015625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.02734375,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850125994947910,19,1421850125994947910,0,-0.048828125,-0.01171875,0.19140625,0.0,0.046875,0.029296875,-0.24609375,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.07421875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.037109375,0.015625,-0.05078125,0.0390625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.029296875,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850125999948025,20,1421850125999948025,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.04296875,0.017578125,-0.197265625,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.07421875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.037109375,0.017578125,-0.05078125,0.0390625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.02734375,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126004947901,21,1421850126004947901,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.01171875,0.03125,-0.060546875,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.07421875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.037109375,0.017578125,-0.05078125,0.0390625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.02734375,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126009948015,22,1421850126009948015,0,-0.048828125,-0.01171875,0.19140625,0.0,0.05078125,-0.033203125,-0.205078125,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.076171875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.037109375,0.017578125,-0.05078125,0.0390625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.02734375,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126014950037,23,1421850126014950037,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.064453125,0.005859375,-0.3046875,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.076171875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.037109375,0.017578125,-0.05078125,0.0390625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.02734375,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126039952040,28,1421850126039952040,0,-0.05078125,-0.01171875,0.19140625,0.0,-0.09765625,-0.0625,-0.107421875,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.076171875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.017578125,-0.052734375,0.0390625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.029296875,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126044951916,29,1421850126044951916,0,-0.05078125,-0.01171875,0.19140625,0.0,-0.0859375,0.0234375,-0.36328125,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.076171875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.017578125,-0.052734375,0.0390625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.02734375,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126049952030,30,1421850126049952030,0,-0.05078125,-0.01171875,0.19140625,0.0,-0.1484375,-0.00390625,-0.060546875,1.0,0.3828125,0.0,2.0,0.0,0.0,0.0390625,0.076171875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.015625,-0.052734375,0.0390625,0.076171875,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.02734375,5.8984375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126054951906,31,1421850126054951906,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.12109375,0.005859375,-0.294921875,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.076171875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.015625,-0.052734375,0.037109375,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126059952021,32,1421850126059952021,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.109375,-0.0234375,-0.275390625,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.076171875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.015625,-0.0546875,0.037109375,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126064954042,33,1421850126064954042,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.11328125,-0.021484375,-0.294921875,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.076171875,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.015625,-0.052734375,0.037109375,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126069953918,34,1421850126069953918,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.1328125,-0.0546875,-0.087890625,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.015625,-0.0546875,0.037109375,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126074954033,35,1421850126074954033,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.1640625,-0.0546875,-0.166015625,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.015625,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.02734375,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126079953909,36,1421850126079953909,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.08984375,-0.03125,-0.244140625,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.015625,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126084954023,37,1421850126084954023,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.123046875,-0.05078125,-0.1953125,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.013671875,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.02734375,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126089956045,38,1421850126089956045,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.1484375,-0.052734375,-0.126953125,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.013671875,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126094955921,39,1421850126094955921,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.03515625,-0.044921875,-0.224609375,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.013671875,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.001953125,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126099956036,40,1421850126099956036,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.09375,-0.1015625,-0.185546875,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.013671875,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126104955912,41,1421850126104955912,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.091796875,0.03515625,-0.287109375,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.013671875,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126109956026,42,1421850126109956026,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.16796875,-0.107421875,-0.0390625,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.01171875,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126114958048,43,1421850126114958048,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.078125,-0.087890625,-0.21484375,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.01171875,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126119957924,44,1421850126119957924,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.107421875,-0.06640625,-0.185546875,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.01171875,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126124958038,45,1421850126124958038,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.140625,-0.109375,-0.09765625,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.01171875,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126129957914,46,1421850126129957914,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.068359375,-0.01171875,-0.3046875,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.01171875,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126134958029,47,1421850126134958029,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.2421875,-0.119140625,0.029296875,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.009765625,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126139960051,48,1421850126139960051,0,-0.048828125,-0.01171875,0.19140625,0.0,-0.05859375,-0.03515625,-0.265625,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.009765625,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126144959927,49,1421850126144959927,0,-0.046875,-0.01171875,0.19140625,0.0,-0.193359375,-0.125,0.0,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.0078125,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126149960041,50,1421850126149960041,0,-0.046875,-0.01171875,0.19140625,0.0,-0.083984375,-0.11328125,-0.22265625,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.0078125,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.03125,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126154959917,51,1421850126154959917,0,-0.046875,-0.01171875,0.19140625,0.0,-0.0859375,-0.029296875,-0.05078125,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.03515625,0.0078125,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126159960032,52,1421850126159960032,0,-0.046875,-0.01171875,0.19140625,0.0,-0.130859375,-0.0703125,-0.05859375,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.0078125,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126164962053,53,1421850126164962053,0,-0.046875,-0.01171875,0.19140625,0.0,-0.04296875,-0.033203125,-0.029296875,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.005859375,-0.0546875,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126169961929,54,1421850126169961929,0,-0.046875,-0.009765625,0.19140625,0.0,-0.12109375,-0.111328125,-0.05859375,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.005859375,-0.052734375,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126174962044,55,1421850126174962044,0,-0.046875,-0.009765625,0.19140625,0.0,0.009765625,-0.021484375,-0.1171875,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.005859375,-0.052734375,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126179961920,56,1421850126179961920,0,-0.046875,-0.009765625,0.19140625,0.0,-0.173828125,-0.0859375,-0.05859375,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.005859375,-0.052734375,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126184962034,57,1421850126184962034,0,-0.046875,-0.009765625,0.19140625,0.0,-0.177734375,-0.0859375,-0.05859375,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.00390625,-0.052734375,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126189963818,58,1421850126189963818,0,-0.046875,-0.009765625,0.19140625,0.0,-0.18359375,0.013671875,-0.1796875,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.00390625,-0.052734375,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126194963932,59,1421850126194963932,0,-0.046875,-0.009765625,0.19140625,0.0,-0.09765625,-0.048828125,-0.0390625,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.00390625,-0.052734375,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
1421850126199964046,60,1421850126199964046,0,-0.046875,-0.009765625,0.19140625,0.0,-0.07421875,0.056640625,-0.189453125,1.0,0.384765625,0.0,2.0,0.0,0.0,0.037109375,0.078125,-0.00390625,-0.056640625,-0.1015625,-0.1015625,-0.033203125,0.00390625,-0.052734375,0.0390625,0.078125,0.001953125,-0.005859375,-0.001953125,0.005859375,-0.00390625,0.029296875,5.896484375,0.0,0.0,0.0,6.28125,-0.005859375,0.00390625,0.00390625,-0.0078125,0.0,0.0,0.0,0.0
