%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channel0,field.channel1,field.channel2,field.channel3,field.channel4,field.channel5,field.channel6,field.channel7
1421850808243597984,17403,1421850808243597984,0,2080,1984,2352,2032,4080,4080,0,0
1421850808293606043,17404,1421850808293606043,0,2080,1984,2368,2032,4080,4080,0,0
1421850808343611956,17405,1421850808343611956,0,2080,1984,2368,2032,4080,4080,0,0
1421850808393620014,17406,1421850808393620014,0,2080,1984,2368,2032,4080,4080,0,0
1421850808443625927,17407,1421850808443625927,0,2080,1984,2368,2032,4080,4080,0,0
1421850808493633986,17408,1421850808493633986,0,2080,1984,2368,2032,4080,4080,0,0
1421850808543639898,17409,1421850808543639898,0,2080,1984,2368,2032,4080,4080,0,0
1421850808593647957,17410,1421850808593647957,0,2080,1984,2368,2032,4080,4080,0,0
1421850808643656015,17411,1421850808643656015,0,2080,1984,2368,2032,4080,4080,0,0
1421850808693661928,17412,1421850808693661928,0,2080,1984,2368,2032,4080,4080,0,0
1421850808743669987,17413,1421850808743669987,0,2080,1984,2368,2032,4080,4080,0,0
1421850808793675900,17414,1421850808793675900,0,2080,1984,2368,2032,4080,4080,0,0
1421850808843683958,17415,1421850808843683958,0,2080,1984,2368,2032,4080,4080,0,0
1421850808893689871,17416,1421850808893689871,0,2080,1984,2368,2032,4080,4080,0,0
1421850808943697929,17417,1421850808943697929,0,2080,1984,2368,2032,4080,4080,0,0
1421850808993705988,17418,1421850808993705988,0,2080,1984,2368,2032,4080,4080,0,0
1421850809043711901,17419,1421850809043711901,0,2080,1984,2368,2032,4080,4080,0,0
1421850809093719959,17420,1421850809093719959,0,2080,1984,2304,2032,4080,4080,0,0
1421850809143725872,17421,1421850809143725872,0,2080,1984,2304,2032,4080,4080,0,0
1421850809193733931,17422,1421850809193733931,0,2080,1984,2304,2032,4080,4080,0,0
1421850809243739843,17423,1421850809243739843,0,2080,1984,2304,2032,4080,4080,0,0
1421850809293747902,17424,1421850809293747902,0,2080,1984,2304,2032,4080,4080,0,0
1421850809343755960,17425,1421850809343755960,0,2080,1984,2304,2032,4080,4080,0,0
1421850809393761873,17426,1421850809393761873,0,2080,1984,2304,2032,4080,4080,0,0
1421850809443769932,17427,1421850809443769932,0,2080,1984,2304,2032,4080,4080,0,0
1421850809493775845,17428,1421850809493775845,0,2080,1984,2304,2032,4080,4080,0,0
1421850809543783903,17429,1421850809543783903,0,2080,1984,2304,2032,4080,4080,0,0
1421850809593790054,17430,1421850809593790054,0,2080,1984,2304,2032,4080,4080,0,0
1421850809643797874,17431,1421850809643797874,0,2080,1984,2304,2032,4080,4080,0,0
1421850809693805933,17432,1421850809693805933,0,2080,1984,2304,2032,4080,4080,0,0
1421850809743811846,17433,1421850809743811846,0,2080,1984,2304,2032,4080,4080,0,0
1421850809793819904,17434,1421850809793819904,0,2080,1984,2304,2032,4080,4080,0,0
1421850809843823910,17435,1421850809843823910,0,2080,1984,2304,2032,4080,4080,0,0
1421850809893829823,17436,1421850809893829823,0,2080,1984,2304,2032,4080,4080,0,0
1421850809943835974,17437,1421850809943835974,0,2080,1984,2304,2032,4080,4080,0,0
1421850809993839979,17438,1421850809993839979,0,2080,1984,2304,2032,4080,4080,0,0
1421850810043845892,17439,1421850810043845892,0,2080,1984,2304,2032,4080,4080,0,0
1421850810093849897,17440,1421850810093849897,0,2080,1984,2304,2032,4080,4080,0,0
1421850810143856049,17441,1421850810143856049,0,2080,1984,2304,2032,4080,4080,0,0
1421850810193861961,17442,1421850810193861961,0,2080,1984,2304,2032,4080,4080,0,0
1421850810243865967,17443,1421850810243865967,0,2080,1984,2304,2032,4080,4080,0,0
1421850810293871880,17444,1421850810293871880,0,2080,1984,2304,2032,4080,4080,0,0
1421850810343878031,17445,1421850810343878031,0,2080,1984,2304,2032,4080,4080,0,0
1421850810393882036,17446,1421850810393882036,0,2080,1984,2304,2032,4080,4080,0,0
1421850810443887949,17447,1421850810443887949,0,2080,1984,2304,2032,4080,4080,0,0
1421850810493893862,17448,1421850810493893862,0,2080,1984,2304,2032,4080,4080,0,0
1421850810543897867,17449,1421850810543897867,0,2080,1984,2304,2032,4080,4080,0,0
1421850810593904018,17450,1421850810593904018,0,2080,1984,2304,2032,4080,4080,0,0
