%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31,field.data32,field.data33,field.data34,field.data35,field.data36,field.data37,field.data38,field.data39,field.data40,field.data41,field.data42
1421851424303647995,21372,1421851424303647995,0,-0.072265625,0.134765625,-0.06640625,0.0,-0.23828125,-0.380859375,0.076171875,1.0,6.150390625,0.0,3.0,0.0,0.0,0.00390625,0.345703125,0.0,-0.025390625,-0.109375,-0.154296875,0.291015625,-0.2265625,0.0234375,-0.00390625,0.357421875,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.033203125,0.09375,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424308651924,21373,1421851424308651924,0,-0.072265625,0.1328125,-0.06640625,0.0,-0.236328125,-0.294921875,-0.138671875,1.0,6.150390625,0.0,3.0,0.0,0.0,0.00390625,0.345703125,0.0,-0.025390625,-0.109375,-0.154296875,0.2890625,-0.224609375,0.0234375,-0.00390625,0.357421875,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.033203125,0.095703125,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424313655853,21374,1421851424313655853,0,-0.07421875,0.1328125,-0.06640625,0.0,-0.2890625,-0.462890625,0.201171875,1.0,6.150390625,0.0,3.0,0.0,0.0,0.00390625,0.345703125,0.0,-0.025390625,-0.109375,-0.154296875,0.28515625,-0.224609375,0.0234375,-0.00390625,0.357421875,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.03125,0.09765625,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424318657875,21375,1421851424318657875,0,-0.07421875,0.130859375,-0.06640625,0.0,-0.15625,-0.396484375,-0.076171875,1.0,6.150390625,0.0,3.0,0.0,0.0,0.005859375,0.345703125,0.0,-0.025390625,-0.107421875,-0.154296875,0.279296875,-0.22265625,0.0234375,-0.00390625,0.357421875,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.03125,0.09765625,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424323662043,21376,1421851424323662043,0,-0.07421875,0.12890625,-0.06640625,0.0,-0.287109375,-0.509765625,0.06640625,1.0,6.150390625,0.0,3.0,0.0,0.0,0.005859375,0.345703125,0.0,-0.02734375,-0.107421875,-0.154296875,0.275390625,-0.220703125,0.0234375,-0.00390625,0.357421875,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.029296875,0.099609375,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424328665972,21377,1421851424328665972,0,-0.076171875,0.126953125,-0.06640625,0.0,-0.14453125,-0.494140625,-0.05078125,1.0,6.150390625,0.0,3.0,0.0,0.0,0.005859375,0.345703125,0.0,-0.02734375,-0.107421875,-0.154296875,0.271484375,-0.21875,0.0234375,-0.00390625,0.357421875,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.02734375,0.1015625,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424333667994,21378,1421851424333667994,0,-0.076171875,0.125,-0.06640625,0.0,-0.248046875,-0.51953125,-0.015625,1.0,6.150390625,0.0,3.0,0.0,0.0,0.005859375,0.345703125,0.0,-0.02734375,-0.107421875,-0.154296875,0.265625,-0.21875,0.0234375,-0.00390625,0.357421875,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.02734375,0.103515625,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424338671923,21379,1421851424338671923,0,-0.07421875,0.12890625,-0.068359375,0.0,-0.185546875,-0.59375,0.107421875,1.0,6.1484375,0.0,3.0,0.0,0.0,0.009765625,0.34375,0.0,-0.025390625,-0.107421875,-0.154296875,0.26953125,-0.22265625,0.0234375,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.025390625,0.10546875,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424343675852,21380,1421851424343675852,0,-0.068359375,0.134765625,-0.068359375,0.0,-0.26171875,-0.669921875,0.166015625,1.0,6.1484375,0.0,3.0,0.0,0.0,0.015625,0.33984375,0.0,-0.025390625,-0.109375,-0.154296875,0.27734375,-0.228515625,0.0234375,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.025390625,0.107421875,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424348677874,21381,1421851424348677874,0,-0.064453125,0.138671875,-0.068359375,0.0,-0.1015625,-0.65625,-0.017578125,1.0,6.1484375,0.0,3.0,0.0,0.0,0.021484375,0.337890625,0.0,-0.025390625,-0.109375,-0.154296875,0.283203125,-0.234375,0.0234375,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.0234375,0.109375,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424353682041,21382,1421851424353682041,0,-0.060546875,0.142578125,-0.068359375,0.0,-0.212890625,-0.685546875,0.1171875,1.0,6.1484375,0.0,3.0,0.0,0.0,0.025390625,0.333984375,0.0,-0.025390625,-0.109375,-0.154296875,0.2890625,-0.23828125,0.0234375,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.0234375,0.109375,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424358685970,21383,1421851424358685970,0,-0.056640625,0.146484375,-0.068359375,0.0,-0.171875,-0.779296875,0.18359375,1.0,6.1484375,0.0,3.0,0.0,0.0,0.03125,0.33203125,0.0,-0.0234375,-0.109375,-0.154296875,0.29296875,-0.2421875,0.025390625,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.0234375,0.111328125,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424363687992,21384,1421851424363687992,0,-0.052734375,0.150390625,-0.068359375,0.0,-0.087890625,-0.76953125,0.01171875,1.0,6.1484375,0.0,3.0,0.0,0.0,0.03515625,0.330078125,0.0,-0.0234375,-0.109375,-0.154296875,0.296875,-0.24609375,0.025390625,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.021484375,0.11328125,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424368691921,21385,1421851424368691921,0,-0.05078125,0.15234375,-0.068359375,0.0,-0.208984375,-0.845703125,0.181640625,1.0,6.1484375,0.0,3.0,0.0,0.0,0.037109375,0.328125,0.0,-0.0234375,-0.111328125,-0.154296875,0.298828125,-0.25,0.025390625,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.021484375,0.11328125,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424373695850,21386,1421851424373695850,0,-0.048828125,0.154296875,-0.068359375,0.0,-0.083984375,-0.83984375,0.087890625,1.0,6.1484375,0.0,3.0,0.0,0.0,0.041015625,0.326171875,0.0,-0.0234375,-0.111328125,-0.154296875,0.298828125,-0.251953125,0.025390625,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.021484375,0.115234375,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424378697872,21387,1421851424378697872,0,-0.046875,0.154296875,-0.068359375,0.0,-0.1640625,-0.8828125,0.14453125,1.0,6.1484375,0.0,3.0,0.0,0.0,0.044921875,0.32421875,0.0,-0.0234375,-0.111328125,-0.154296875,0.298828125,-0.25390625,0.025390625,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.021484375,0.115234375,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424383702040,21388,1421851424383702040,0,-0.044921875,0.15625,-0.068359375,0.0,-0.083984375,-0.880859375,0.0234375,1.0,6.1484375,0.0,3.0,0.0,0.0,0.046875,0.322265625,0.0,-0.021484375,-0.111328125,-0.154296875,0.296875,-0.255859375,0.02734375,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.01953125,0.1171875,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424388705969,21389,1421851424388705969,0,-0.04296875,0.15625,-0.068359375,0.0,-0.18359375,-0.908203125,0.029296875,1.0,6.1484375,0.0,3.0,0.0,0.0,0.05078125,0.3203125,0.0,-0.021484375,-0.111328125,-0.154296875,0.296875,-0.2578125,0.02734375,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.01953125,0.119140625,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424393707991,21390,1421851424393707991,0,-0.04296875,0.15625,-0.068359375,0.0,-0.14453125,-0.900390625,0.06640625,1.0,6.1484375,0.0,3.0,0.0,0.0,0.052734375,0.318359375,0.0,-0.021484375,-0.111328125,-0.154296875,0.29296875,-0.2578125,0.02734375,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.01953125,0.119140625,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424398711920,21391,1421851424398711920,0,-0.041015625,0.15625,-0.068359375,0.0,-0.09375,-0.912109375,-0.041015625,1.0,6.1484375,0.0,3.0,0.0,0.0,0.0546875,0.318359375,0.0,-0.021484375,-0.111328125,-0.154296875,0.291015625,-0.2578125,0.02734375,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.01953125,0.12109375,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424403715849,21392,1421851424403715849,0,-0.041015625,0.15625,-0.068359375,0.0,-0.1953125,-0.888671875,-0.01171875,1.0,6.1484375,0.0,3.0,0.0,0.0,0.056640625,0.31640625,0.0,-0.021484375,-0.111328125,-0.154296875,0.287109375,-0.259765625,0.02734375,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.017578125,0.12109375,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424408717871,21393,1421851424408717871,0,-0.041015625,0.154296875,-0.068359375,0.0,-0.138671875,-0.880859375,-0.09375,1.0,6.1484375,0.0,3.0,0.0,0.0,0.05859375,0.314453125,0.0,-0.021484375,-0.111328125,-0.154296875,0.283203125,-0.259765625,0.025390625,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.017578125,0.123046875,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424413722038,21394,1421851424413722038,0,-0.0390625,0.154296875,-0.068359375,0.0,-0.20703125,-0.83984375,-0.0078125,1.0,6.1484375,0.0,3.0,0.0,0.0,0.060546875,0.314453125,0.0,-0.021484375,-0.111328125,-0.154296875,0.279296875,-0.259765625,0.025390625,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.017578125,0.123046875,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424418725967,21395,1421851424418725967,0,-0.0390625,0.15234375,-0.068359375,0.0,-0.16796875,-0.900390625,-0.013671875,1.0,6.1484375,0.0,3.0,0.0,0.0,0.060546875,0.314453125,0.0,-0.021484375,-0.111328125,-0.154296875,0.275390625,-0.259765625,0.025390625,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.015625,0.125,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424423727989,21396,1421851424423727989,0,-0.0390625,0.15234375,-0.068359375,0.0,-0.169921875,-0.896484375,-0.1015625,1.0,6.1484375,0.0,3.0,0.0,0.0,0.0625,0.3125,0.0,-0.021484375,-0.111328125,-0.154296875,0.271484375,-0.2578125,0.025390625,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.015625,0.125,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424428731918,21397,1421851424428731918,0,-0.0390625,0.150390625,-0.068359375,0.0,-0.212890625,-0.91015625,-0.01171875,1.0,6.1484375,0.0,3.0,0.0,0.0,0.0625,0.3125,0.0,-0.021484375,-0.111328125,-0.154296875,0.265625,-0.2578125,0.025390625,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.015625,0.126953125,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424433735847,21398,1421851424433735847,0,-0.0390625,0.1484375,-0.068359375,0.0,-0.1640625,-0.947265625,-0.02734375,1.0,6.1484375,0.0,3.0,0.0,0.0,0.064453125,0.310546875,0.0,-0.021484375,-0.111328125,-0.154296875,0.26171875,-0.2578125,0.0234375,0.060546875,0.318359375,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.013671875,0.126953125,0.130859375,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
